,fire_name,fire_size,fire_cause,latitude,longitude,state,discovery_month,year,putout_time,Vegetation,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
528,109,5.0,Debris Burning,38.79,-95.83,KS,Apr,2015,0,0,10.92540894,11.49532909,14.65302326,0.0,4.169162996,5.010300429,5.603271027999999,0.0,62.8314978,65.00643777,63.60747664,0.0,27.1,18.0,9.9,0.0,0.2581467864755162
531,BROKEN AXLE FIRE,42.0,Other,34.98655,-77.31756667,NC,Jun,2011,0,16,23.45011601,25.4109462,25.29821074,0.0,2.778077102,2.74302974,2.790219561,0.0,69.38316244,67.95341278,65.62826087,0.0,8.7,1.3,0.3,0.0,0.0926948831327971
538,RL007,1.0,Arson,47.8686,-95.0864,MN,Mar,2003,0,15,-10.63913914,-5.861195542000001,4.470167064,0.0,3.675975976,3.916717325,3.684725537,0.0,59.66740331,65.93277311,76.22716049,0.0,0.5,0.5,0.5,0.0,0.2481583090307548
542,JOHN VANN,3.0,Arson,35.7242,-94.5592,OK,Nov,2012,0,15,10.85252809,8.755388941,10.45546559,0.0,2.055383895,1.932239925,2.173481781,0.0,59.37794486,58.926,57.35421166,0.0,0.0,0.0,0.0,0.0,0.2479328220372507
545,FY2015-BALDWIN-004,1.0,Debris Burning,33.03691667,-83.31219444,GA,Oct,2014,0,16,18.69928532,17.71111111,14.67857143,0.0,0.483672347,0.541203704,0.394642857,0.0,71.56412478,71.80200861,67.88599349,0.0,0.0,0.0,0.0,0.0,0.1469335683955166
547,VOLT CIRCLE,3.0,Utilities,35.74901666,-81.03288333,NC,Mar,2010,0,15,2.149489322,3.809554731,2.959760956,0.0,2.412598791,2.449907063,2.915568862,0.0,61.35783563,58.47586207,56.34773663,0.0,14.2,4.8,2.0,0.0,0.124901880720901
552,RIVER,5.0,Debris Burning,26.49373,-98.8915,TX,Aug,2003,0,12,30.06204188,30.95347594,31.30769231,0.0,5.389267016,6.152406417000001,6.678106509,0.0,66.56749672,62.07506702,59.52380952,0.0,10.1,0.0,0.0,0.0,0.2956911557622441
564,CEDAR GAP,33.0,Arson,36.27722222,-82.135,TN,Sep,2005,5,0,21.63078849,20.20833333,20.64361702,22.05833333,1.235043805,0.989322917,0.89893617,0.921666667,71.8972973,68.45479452,71.85549133,67.75652174,37.7,2.1,2.1,0.0,0.1343757004848391
566,LIVINGSTON - 226,10.0,Debris Burning,31.18938333,-95.61306667,TX,Apr,2011,0,12,18.61419897,18.94707521,20.59081836,0.0,3.267211583,3.291457753,3.865868263,0.0,63.13804714,63.68699187,59.01234568,0.0,0.0,0.0,0.0,0.0,0.260857665858909
589,OTA 14,12.1,Utilities,43.14277,-116.07345,ID,Jun,2013,0,9,17.10993377,20.24957507,23.45793651,0.0,5.708609272,5.543626062,5.311111111000001,0.0,39.11419069,30.14730878,26.63492063,0.0,4.9,1.5,0.0,0.0,0.4532531997988818
597,NAVAJO 1,1.0,Other,35.25564,-109.02519,NM,May,2009,0,15,9.318459658,13.43553719,14.82248521,0.0,4.344132029,4.325895317,3.933727811,0.0,40.37897311,25.81267218,28.46745562,0.0,12.4,0.0,0.0,0.0,0.3868363367582998
599,44,30.0,Debris Burning,39.15,-95.1,KS,Mar,2015,0,0,-2.414776632,-2.744920993,-0.121808511,0.0,4.013793103,3.952954545,3.683870968,0.0,66.87022016,65.52424942,62.88172043,0.0,7.9,5.6,1.3,0.0,0.2511378725309803
603,SECO,5.0,Other,36.23638889,-121.4586111,CA,Oct,1995,0,0,24.94158879,23.50849057,23.13913043,0.0,1.849065421,1.919811321,2.213043478,0.0,34.82242991,38.37735849,36.0,0.0,0.0,0.0,0.0,0.0,0.511221204060621
604,CROCKER 2,4.0,Other,35.4125,-119.7908,CA,Jun,2011,0,15,23.23921114,27.72333333,29.58469388,0.0,3.0127634660000004,2.837108434,2.823195876,0.0,42.58196721,34.94698795,30.17010309,0.0,9.8,0.0,0.0,0.0,0.4946349756139305
608,BAR,15.0,Lightning,39.49527778,-121.12583329999998,CA,May,2013,3,0,14.80959302,18.56237817,20.11973392,16.36893204,1.988275194,1.998148148,2.066740576,2.49223301,38.63655137,29.99706745,28.64523282,43.26130653,0.0,0.0,0.0,0.0,0.5060989563401526
614,CAL-PAC 17,4.0,Arson,41.0332,-123.6512,CA,Oct,1998,0,15,12.81408451,12.64453376,13.28795987,0.0,2.936384977,3.113826367,2.7488294310000003,0.0,79.90661831,76.49267399,74.04562738,0.0,130.9,88.3,69.5,0.0,0.5314339526666767
621,5.92014E+12,2.0,Debris Burning,30.6826327,-88.57432712,MS,Oct,2014,0,12,18.72245763,15.92195122,16.63925926,0.0,1.300849618,1.054613936,1.148148148,0.0,80.59679144,77.99531616,78.88780488,0.0,22.3,0.0,0.0,0.0,0.1961768044766867
624,RL385,1.0,Other,47.9733,-95.2519,MN,Apr,2000,0,15,1.470422535,0.377840909,2.554878049,0.0,4.63177305,4.049137931000001,4.080625,0.0,74.67563025,72.68322981,67.4522293,0.0,0.0,0.0,0.0,0.0,0.2496878398688602
625,FY2014-LAMAR-007,4.0,Arson,33.12555833,-84.19145,GA,Dec,2013,0,16,10.76753976,9.728452271,4.848906561000001,0.0,1.865622077,1.998146432,2.289065606,0.0,37.14285714,37.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1547448596559975
626,1019,1.0,Other,39.29333,-88.368889,IL,Mar,2010,0,0,3.896393762,7.915576923,7.883333332999999,0.0,4.316374269,4.352884615,4.487745098,0.0,79.58115778,81.08564815,74.54301075,0.0,18.6,15.8,0.3,0.0,0.1889289423543185
627,DAILY,2.0,Lightning,47.25583,-107.15017,MT,May,2014,0,15,11.24903581,15.15561644,19.40526316,0.0,4.035972222,3.361111111,2.884705882,0.0,62.0,56.7270195,52.97058824,0.0,43.7,10.1,3.0,0.0,0.3635890012615688
630,LIMPY,0.8,Accidental,45.5275,-106.9812,MT,Mar,1995,0,15,0.8973611109999999,1.565833333,7.175595238,0.0,2.961929825,3.306666667,3.471428571,0.0,61.27768014,62.64561404,56.11278195,0.0,0.5,0.5,0.0,0.0,0.3623306078746455
632,CARVER CEMETERY,6.0,Accidental,38.4443,-83.2043,KY,Mar,2015,0,0,2.476367006,8.011121409,9.152777778,0.0,1.61387422,1.6367604269999998,1.996620278,0.0,66.53265766,66.09507446,62.20905172,0.0,200.2,110.0,15.3,0.0,0.1427360370627437
633,WILLOW CREEK,1600.0,Lightning,46.6617,-108.5317,MT,Jul,2006,0,15,25.58618331,26.39644809,27.43372781,0.0,3.46128591,3.199180328,2.595857988,0.0,38.36525308,34.51639344,36.36686391,0.0,11.8,3.6,2.8,0.0,0.3772416246178178
636,FOURMILE,18.0,Lightning,41.6908,-116.4258,NV,Aug,2012,1,15,24.23876765,24.47675,24.95191257,24.992,2.84801027,2.7245,2.667759563,2.676,29.6084724,30.705,34.19125683,35.88,16.1,2.1,0.8,0.0,0.4573374505922234
640,WILSON,160.0,Debris Burning,47.34027778,-114.74666670000002,MT,May,2001,19,15,12.94936709,13.61538462,13.16666667,17.4,2.9139240510000004,2.894230769,2.704166667,2.844285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4387897863003969
641,MILE MARKER FIVE 5,1.0,Other,39.44166667,-82.28555556,OH,Mar,2008,0,0,0.877013423,3.829278351,4.090039841,0.0,3.282466443,2.512371134,2.829482072,0.0,77.13242784,73.43037975,74.50806452,0.0,128.7,60.1,47.9,0.0,0.1340571549659119
642,OLD HWY 27,1.0,Arson,36.86638889,-84.49083333,KY,Apr,2004,1,0,9.024425287,11.01139601,8.296296296,8.5,2.436690647,2.411142857,3.081987578,0.791666667,59.71268058,57.60248447,65.06206897,51.34782609,0.0,0.0,0.0,0.0,0.1550976497279488
644,FY2002-DOOLY-024,12.1,Debris Burning,32.2014,-83.7933,GA,Jan,2002,0,12,6.116071429,0.0,0.0,0.0,2.801208459,0.0,0.0,0.0,54.81873112,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.1518283634225365
646,CHRISTOPHER,3.0,Lightning,34.2722222,-111.035556,AZ,Sep,2010,3,16,23.35781544,22.66825548,21.25754527,24.69444444,1.850659134,2.161296473,2.162575453,1.643255814,47.67981791,49.85805763,47.68666667,24.85581395,0.0,0.0,0.0,0.0,0.4072993035087304
647,PGE #2,1.5,Other,36.05823,-119.49154,CA,Aug,2005,0,0,26.92458101,25.51089325,26.25720621,0.0,2.096757965,1.987895311,1.640133038,0.0,52.25153717,54.32061069,51.46341463,0.0,0.0,0.0,0.0,0.0,0.4911949250731027
648,CON6029750,20.0,Other,35.3947,-92.8079,AR,Feb,2014,0,15,1.198247536,-0.297649186,-2.356617647,0.0,2.276560789,2.079566004,2.086029412,0.0,63.53450164,73.86075949,76.64338235,0.0,16.6,16.6,2.3,0.0,0.2318452060429836
654,KENSINGTON,1500.0,Debris Burning,39.83333333,-98.83333333,KS,Oct,1999,1,0,12.19047619,10.44314869,10.69871795,14.16666667,4.969083969,4.820991254,4.180769231,4.579166667,49.28625954,47.14868805,39.52564103,33.5,0.0,0.0,0.0,0.0,0.2859650587401048
662,CIG,1.0,Other,31.9167,-111.849,AZ,Oct,2010,0,12,30.9250646,31.08900524,30.94505495,0.0,2.50620155,2.7403141360000003,2.632967033,0.0,30.27906977,29.21465969,25.25274725,0.0,0.0,0.0,0.0,0.0,0.4169934233558297
668,FY2002-TAYLOR-040,2.81,Debris Burning,32.4415,-84.1977,GA,Mar,2002,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552804556401079
670,HELPMEJACK LAKES,5.0,Lightning,66.9106,-153.675,AK,Jul,2011,12,0,13.75043365,14.41870629,14.41396226,12.79927835,2.133637153,2.010858144,1.97245283,2.005360825,63.46863958,63.98153034,57.48490566,68.98142415,0.0,0.0,0.0,0.0,0.8586912894035243
676,BOULDER,0.8,Lightning,45.18722222,-116.3205556,ID,Jul,2003,1,9,18.76642336,20.48377581,19.52287582,21.125,1.734452555,1.491445428,1.321568627,1.7583333330000002,51.60895522,51.2191358,56.91304348,50.91666667,11.7,3.8,3.8,0.0,0.4551229929663078
684,WEITAS,8.0,Lightning,46.57666667,-115.4566667,ID,Aug,1998,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460807082137461
685,RUSH FK.,11.0,Debris Burning,39.43448578,-80.97662087,WV,Mar,2001,0,0,3.64939759,4.037825058999999,3.0421052630000003,0.0,3.329826733,3.573838631,3.863186813,0.0,66.47865459,65.40740741,62.54857143,0.0,39.5,14.8,1.3,0.0,0.122437589585753
697,SHOE,5.0,Other,42.8848,-116.10859,ID,Aug,2015,1,4,24.52621118,26.11296758,26.62142857,32.008,4.549813665,4.595012468999999,6.076020408,5.968,36.80199253,34.78553616,35.51020408,28.0,15.6,6.2,1.8,0.0,0.4536962940809865
700,#9,1.0,Arson,34.8366667,-92.7663889,AR,Mar,2010,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318062895759225
711,OTA 127,25.0,Arson,43.2533,-116.1603,ID,Jul,2011,0,9,21.81686122,23.66243523,23.69081081,0.0,4.244747082,3.887564767,3.769189189,0.0,38.36569149,35.52072539,37.51351351,0.0,5.6,1.5,0.0,0.0,0.4540914367171806
714,BALLI,5.0,Arson,26.13027778,-98.15666667,TX,Jul,2009,0,12,30.25891616,30.43086191,30.73737575,0.0,4.106113942,3.635866543,3.313518887,0.0,57.38341602,58.62624822,56.550898200000006,0.0,0.0,0.0,0.0,0.0,0.2890701506293072
715,21007,2.0,Other,37.35,-94.83,KS,Feb,2015,0,0,3.222545455,3.997029703,3.779569892,0.0,3.053818182,3.711633663,3.852150538,0.0,67.9642401,69.30279898,69.99462366,0.0,0.0,0.0,0.0,0.0,0.2495337379860136
721,SHIPROCK 1,83.0,Debris Burning,36.7875,-108.6911,NM,Apr,2009,0,0,6.245499382999999,5.179633867,4.382938389,0.0,4.773859433,5.943249428,6.093838862999999,0.0,43.92450495,44.46313364,47.55502392,0.0,8.9,4.6,2.1,0.0,0.3826516883500435
722,DOYLE,8.0,Lightning,39.9932,-119.9877,CA,Jun,1996,1,0,15.5336,18.74972376,21.45119048,21.28461538,2.9769333330000003,2.020994475,2.007142857,1.811538462,47.816,41.83425414,37.0,40.0,27.2,0.3,0.0,0.0,0.4942202298306937
725,52,5.0,Other,39.01,-95.44,KS,Mar,2015,0,0,-2.168499427,-1.7670702180000002,3.394444444,0.0,3.936896552,3.817317073,3.973184358,0.0,66.41714948,62.49512195,56.38547486,0.0,7.9,1.3,0.0,0.0,0.254386019240133
730,PHOEBE ISLAND,0.7,Accidental,47.855,-91.00777778,MN,Jul,2002,1,15,20.5701581,20.41748527,22.49786325,18.34722222,2.956768775,2.7392927310000004,3.064316239,1.711111111,68.16287129,65.17519685,61.39400428,66.68055556,0.0,0.0,0.0,0.0,0.2103208496821123
734,ARLENE,10610.0,Other,31.33888889,-110.54583329999998,AZ,May,2011,6,12,9.706177156,11.21795775,13.53369121,11.13668981,3.596923077,3.97971831,4.24601227,3.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045070487834594
744,57,0.6,Accidental,45.9916,-89.8529,WI,Apr,1997,0,15,6.0,9.4,10.42857143,0.0,4.613793103,3.08,3.514285714,0.0,53.79310345,33.3,28.71428571,0.0,0.0,0.0,0.0,0.0,0.2000995831016367
751,FENCEMAKER,2.0,Other,40.0649,-117.8626,NV,Jun,1994,1,14,21.82527778,22.56583333,24.86785714,26.96666667,4.29375,4.079166667,3.835119048,5.008333333,21.26527778,17.44444444,15.7202381,19.04166667,0.0,0.0,0.0,0.0,0.4725553878801749
755,493,10.0,Debris Burning,26.41166667,-98.92027778,TX,Jan,2008,1,12,18.75618945,17.1395881,16.85667752,0.0,3.896736726,3.4178398060000004,3.806614786,0.0,67.37198986,63.36748634,67.68669528,0.0,0.0,0.0,0.0,0.0,0.2960396582067426
761,FY2000-POLK-105,10.11,Debris Burning,34.0531,-85.2719,GA,Jan,2000,0,16,5.29875,0.0,0.0,0.0,0.9825,0.0,0.0,0.0,67.55844156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163831513910958
769,LICK CREEK,25.0,Arson,35.367933,-84.39156,TN,Oct,2007,0,15,20.11576194,19.0304878,18.60206718,0.0,0.416285154,0.3968292679999999,0.396640827,0.0,73.98430034,73.27541828,72.41436464,0.0,0.0,0.0,0.0,0.0,0.1550827434169301
775,FY2000-GRADY-073,0.6,Debris Burning,30.8988,-84.1749,GA,Feb,2000,0,12,10.49365303,13.95762712,18.49152542,0.0,4.142172523999999,3.477854671,3.930322581,0.0,62.41923775,62.11196911,71.55199999999999,0.0,0.0,0.0,0.0,0.0,0.1562173027614379
779,18TH AVE NE (11),2.0,Lightning,26.2639,-81.514,FL,Aug,2014,0,12,28.58130435,28.495625,28.83116279,0.0,2.714782609,2.8839583330000003,2.802790698,0.0,80.65699874,80.2519084,80.78064516,0.0,303.3,233.0,35.6,0.0,0.1364048411776897
788,CARROL FIRE,2.0,Debris Burning,28.34296667,-97.71205,TX,Aug,2014,0,12,29.9369238,30.38156162,30.54543651,0.0,3.933113829,4.601505174,5.9468253970000005,0.0,64.55549975,65.48635478,65.97352342,0.0,3.6,3.6,0.0,0.0,0.2828904830398058
791,6.12015E+12,2.0,Debris Burning,31.8859302,-89.20268668,MS,May,2015,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010089759528797
804,FY2015-SEMINOLE-001,1.95,Debris Burning,31.01638889,-84.89972222,GA,Jul,2014,0,12,28.82204577,29.28571429,30.27108434,0.0,1.913404951,1.8767507,2.025903614,0.0,70.59041804,68.92749529,62.28915663,0.0,0.0,0.0,0.0,0.0,0.1626370065565003
808,COLUMBIA,4.9,Arson,44.70000082,-67.80000333,ME,Jun,1992,0,15,11.35142857,12.40898876,13.04666667,0.0,3.990285714,4.0617977530000005,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067724431516416
811,2360 NORTH,70.0,Debris Burning,26.3825,-98.605,TX,Feb,2005,1,12,-4.464861111,0.966666667,1.157738095,-12.07916667,4.748328691,4.48603352,4.246706587,3.025,74.64306785,72.61242604,64.56287425,72.79166667,0.0,0.0,0.0,0.0,0.2930787647604218
817,POWERPLANT,7.0,Utilities,42.60045,-114.39701,ID,Aug,2000,0,4,24.98748261,25.72554348,25.23728814,0.0,4.396258993,4.298595506,4.5360000000000005,0.0,36.95683453,37.16011236,42.24571429,0.0,3.3,3.3,3.3,0.0,0.4365927949789825
818,SKU CANAL,2.0,Arson,41.7782,-122.6395,CA,Jul,2000,0,15,21.00421941,22.5855615,22.94797688,0.0,2.954439252,3.1244623660000004,3.1865497080000003,0.0,40.08411215,39.03763441,39.78947368,0.0,0.0,0.0,0.0,0.0,0.5206880592619922
826,FY2002-CARROLL-037,1.1,Accidental,33.6588,-85.1642,GA,Nov,2001,0,16,12.962,11.78280423,12.0519774,0.0,1.625578231,1.7010840109999998,1.837714286,0.0,63.98480243,63.50628931,64.25675676,0.0,8.1,1.1,0.8,0.0,0.1631233796990803
834,BRIMESTONE,125.0,Arson,36.3156,-84.47952,TN,Apr,2007,2,0,13.88186874,9.642826087,11.85675676,16.44583333,1.552968037,1.4028260869999998,1.313513514,0.822916667,65.82526564,62.83789954,66.70813397,55.33333333,132.3,86.8,53.0,0.0,0.1553090833349424
838,OLD TIMER,3.0,Other,46.44665,-111.96946,MT,Mar,1994,4,9,-0.851944444,2.236388889,1.948214286,8.854166667000001,3.092083333,2.792222222,2.8636904760000004,3.067708333,59.74444444,59.79166667,53.33333333,37.64583333,34.9,5.5,0.0,0.0,0.4112447677645359
847,PEARL DRIVE,2.0,Other,34.74143333,-76.63756667,NC,Jul,2011,0,16,27.91181912,27.84373717,28.14914286,0.0,4.832887975,4.578850103,4.288,0.0,75.77183967,74.59342916,68.06285714,0.0,61.0,43.9,0.0,0.0,0.0869210491891021
848,T,10.0,Lightning,45.94527778,-115.3161111,ID,Aug,2003,5,15,22.54532578,22.17847025,22.04347826,20.00840336,1.023087819,1.050424929,1.122981366,0.888235294,58.03835227,58.375,56.44720497,64.60824742,3.1,2.3,0.0,26.2,0.4448132550745456
858,BAX23614311,27.0,Debris Burning,36.26666,-92.28333,AR,Apr,2014,0,0,9.984333333,11.73606911,11.98125,0.0,2.927,2.782721382,2.772321429,0.0,61.12918108,66.13716814,66.13145540000001,0.0,49.3,20.6,17.8,0.0,0.2264689712068655
860,CLARK,1.0,Accidental,37.78222222,-118.9413889,CA,Sep,2011,0,0,15.26635514,13.31325301,14.0,0.0,2.248405253,2.071268657,2.016898608,0.0,42.98915606,49.8793591,40.77733598,0.0,0.0,0.0,0.0,0.0,0.4846290400558102
866,RL439,7.0,Other,47.8569,-94.8964,MN,Apr,2000,0,15,2.538787024,3.550847458,8.809815951000001,0.0,4.384865629,3.932577904,3.94601227,0.0,58.29420085,55.13881020000001,46.36809816,0.0,13.0,0.3,0.0,0.0,0.2463847401782282
873,WOOD CANYON COMPLEX,1.5,Utilities,32.2286,-104.3106,NM,Jun,2010,0,12,28.30062112,29.62512195,30.4622549,0.0,4.452173913,4.84,5.002941176,0.0,39.77888199,39.18536585,41.23039216,0.0,15.1,14.3,0.8,0.0,0.3428787857430964
874,762,1.0,Debris Burning,30.81772821,-89.62257954,MS,Oct,2015,0,12,21.7015625,21.66161935,22.28015873,0.0,2.111169102,2.119915701,1.154183267,0.0,67.24425887,67.24657534,68.12151394,0.0,0.0,0.0,0.0,0.0,0.2056535221623097
886,TRIBAL,5.0,Debris Burning,35.525,-106.3809,NM,May,2002,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607884790592182
888,JACK,0.8,Lightning,33.715,-109.1166667,AZ,Jun,2000,1,16,23.00983146,22.52380952,22.21686747,19.83333333,4.043539326,4.187955182,4.256626506,2.9125,25.01685393,30.32212885,38.59036145,46.79166667,0.0,0.0,0.0,0.0,0.3887247478700211
890,WHITNEY PASS,12.0,Lightning,36.55,-114.0792,NV,Jul,2007,2,0,33.89450549,35.08791209,37.02176471,35.048,3.364148352,3.180769231,2.988823529,2.862,8.872077029,7.889807162999999,8.970588235,18.54,0.0,0.0,0.0,0.0,0.43621870131364
892,OGEMAW 02 - DECKERVILLE,14.6,Debris Burning,44.45954,-84.0329,MI,Mar,2012,0,15,3.314919169,8.316419295,11.99800797,0.0,3.960214529,3.880103627,1.77253012,0.0,76.37787567,71.99792746,79.07951807,0.0,0.0,0.0,0.0,0.0,0.1477518121289611
898,TURNER CREEK,48.4,Debris Burning,48.7929,-118.8518,WA,Apr,2015,167,15,8.79620915,8.711842105,6.512716762999999,11.80290456,2.999736842,3.014095745,2.7354651160000003,3.610570236,61.19894598,57.91489362,51.56395349,43.03059805,23.8,1.6,0.3,3.3,0.4800297438094687
900,BUTTERFIELD,1.0,Other,34.505,-117.88,CA,Jul,1998,0,16,26.85693431,28.5648415,29.21118012,0.0,4.613430657,4.539481268,5.421118012000001,0.0,37.93284672,37.60518732,39.1863354,0.0,0.0,0.0,0.0,0.0,0.4757571277580561
904,EASTER,10.0,Debris Burning,37.1167,-107.2839,CO,Apr,1998,0,0,3.950965825,2.551622419,3.431137725,0.0,3.312481426,3.735103245,3.032934132,0.0,58.55981595,63.06896552,54.74375,0.0,0.0,0.0,0.0,0.0,0.3686804830504246
909,CUMARO,725.0,Lightning,32.56916667,-110.4536111,AZ,Jun,2008,3,12,26.70670038,30.77917808,32.88214286,33.60666667,3.870535714,3.448219178,3.5559523810000004,3.786666667,21.50446999,15.69589041,14.27380952,18.25333333,113.2,0.0,0.0,0.0,0.4026973240532081
919,30311,50.0,Debris Burning,35.51670001,-94.75148335,OK,Feb,2009,0,15,6.28120145,9.842815815,7.507186858,0.0,2.956181015,3.391899711,3.229774127,0.0,59.50442478,63.89060773,61.95652174,0.0,0.0,0.0,0.0,0.0,0.2498524734697373
921,9.2014E+11,1.0,Debris Burning,34.93883823,-89.22131759,MS,Jan,2014,0,16,3.2492462310000003,0.7777777779999999,0.0,0.0,2.868743719,1.3732193730000002,0.0,0.0,78.04861111,77.24157303,0.0,0.0,0.0,0.0,0.0,0.0,0.199106099457603
922,HONEY SPRINGS,700.0,Other,35.5367,-95.4822,OK,Aug,2012,3,15,30.26151866,29.60414508,26.32643678,25.87717391,3.71056701,3.670649351,3.613218391,3.679347826,50.35075653,50.48395722,57.05232558,64.44736842,59.0,20.9,20.9,10.2,0.2566723818528424
925,COUNTY ROAD 31  / COUNTY,8.0,Utilities,38.90525,-121.960717,CA,May,2012,0,0,19.94515235,20.1675,18.64674556,0.0,3.376144244,3.096944444,3.14556213,0.0,50.52843273,50.7,50.58579882,0.0,0.3,0.0,0.0,0.0,0.5149555902398779
928,MT ZION,3.0,Other,32.1403,-90.6644,MS,Nov,2014,0,12,14.73492286,12.28800755,10.35515873,0.0,1.897007948,2.508404155,2.86765873,0.0,71.00980898,68.26700508,69.01727862,0.0,0.0,0.0,0.0,0.0,0.214226392051672
932,COTTONWOOD,0.9,Lightning,35.28333333,-108.35,NM,Jul,2004,1,15,20.63549921,21.96842105,22.07627119,23.36363636,3.842472266,3.25754386,3.041525424,4.363636364,29.78095238,26.49647887,39.51282051,41.04545455,8.0,0.0,0.0,0.0,0.3801870871714341
933,EAGLE SPRINGS SANDPIT,1.0,Arson,35.3,-79.66666666,NC,Aug,2010,0,15,26.04566428,26.35137318,24.88797814,0.0,2.399759036,2.465957447,1.820111732,0.0,78.07130872,79.82833333,83.48414986,0.0,140.0,106.3,75.2,0.0,0.1131031893429668
937,HORSE,62.0,Lightning,33.8962,-104.4169,NM,Jul,1998,0,16,29.2421875,28.17055215,28.66363636,0.0,4.141903409,3.762269939,3.603246753,0.0,36.94460227,50.12883436,43.79220779,0.0,20.9,20.9,0.3,0.0,0.3427541118471446
947,SNOW FALLS FIRE,110.4,Lightning,45.25945,-88.44646999999999,WI,May,2014,2,9,8.897452524,11.4497683,13.77797619,19.54930556,4.248679944,3.439017609,3.206746032,2.382638889,71.71142578,67.01477833,69.03298969,77.07801418,49.7,34.9,16.5,3.6,0.1874278694626883
953,CORNPATCH,2.0,Other,33.1501,-111.7865,AZ,May,1993,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154972881546717
956,FY2000-WAYNE-046,0.7,Arson,31.618,-81.8955,GA,Feb,2000,0,12,8.75,9.055248619,12.18390805,0.0,3.944219653,3.292265193,3.196551724,0.0,58.91428571,55.45930233,54.69411765,0.0,4.6,0.0,0.0,0.0,0.1353229735364645
970,HORSE PASTURE FIRE,1.8,Debris Burning,36.50583333,-81.0585,NC,Apr,2013,0,0,7.120521172999999,8.339219331,10.31349206,0.0,2.3011204480000003,2.067753961,1.718924303,0.0,53.76137566,53.93839836,53.260181,0.0,0.0,0.0,0.0,0.0,0.1246864920119881
974,HUBBARD LN,20.0,Debris Burning,46.4054,-120.747,WA,Jul,2002,0,9,22.19988138,23.89473684,27.34923077,0.0,3.070344009,3.1528708130000003,3.243589744,0.0,46.05812574,43.28229665,37.98461538,0.0,25.7,7.9,0.0,0.0,0.4998206447373718
977,021 DAY OFF,1.9,Lightning,31.59722222,-92.54388889,LA,Jun,2012,0,12,23.32157407,24.915,23.94598214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2319670433636802
984,RAT RIVER,1.0,Debris Burning,45.48194444,-88.49444444,WI,Sep,2008,0,9,16.65091837,15.97893773,17.85738397,0.0,2.0541836730000003,1.972527473,2.201687764,0.0,70.25264271,72.22972973,70.21834061,0.0,18.1,11.7,8.6,0.0,0.1878069475254435
988,CARPFARM,62.0,Arson,35.2758,-98.3019,OK,Aug,2010,1,15,28.73324022,29.99629286,29.46520875,33.20833333,0.222890443,0.121686747,0.015308151,0.0,67.48091225,60.03817505,59.43574297,42.63888889,0.0,0.0,0.0,0.0,0.2833693855117736
994,15-0052,2.0,Other,37.28,-94.87,KS,Nov,2015,0,0,13.37797001,11.61769723,10.62356322,0.0,2.499187935,2.451287554,2.933526012,0.0,67.19463087,73.88976378,63.33526012,0.0,28.0,26.2,0.0,0.0,0.2499453709607821
1001,18TH DRIVE,1.4,Other,43.80695,-89.25458,WI,May,2012,0,9,11.21486762,13.32368897,14.51149425,0.0,2.641751527,2.176672694,2.104597701,0.0,66.92051282,70.00767263,56.33526012,0.0,79.6,33.0,0.0,0.0,0.1952303568133884
1006,FY2011-TWIGGS-040,2.51,Accidental,32.62073868,-83.34583685,GA,Jan,2011,0,12,4.060964912,0.0,0.0,0.0,3.282017544,0.0,0.0,0.0,67.85964912,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1475253861168117
1008,FIFTEENTH,8.0,Other,36.4103,-96.8369,OK,Feb,2006,0,0,8.064516129,8.375,10.30978261,0.0,4.462919897,4.067519182,4.884782609,0.0,51.17076326,52.95641026,51.87431694,0.0,8.3,2.5,2.5,0.0,0.2688724444466612
