,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_cont,Wind_cont,Hum_cont,Prec_cont,year
271,1122,168.3,Utilities,45.27,-107.6309,Aug,0,0.0,0.0,0.0,0.0,2008
272,1129,1.0,Utilities,36.17985,-75.84795,Jul,0,0.0,0.0,0.0,0.0,2013
273,1131,100.0,Lightning,38.8333,-109.8173,Jul,0,0.0,0.0,0.0,0.0,1993
274,1136,1.08,Arson,31.6179,-81.6144,Jun,1,27.8375,2.95,57.93333333,0.0,1996
275,1140,12.98,Debris Burning,32.2356,-83.5304,Jan,0,0.0,0.0,0.0,0.0,2001
276,1151,0.6,Accidental,44.0772,-99.4571,Apr,0,0.0,0.0,0.0,0.0,2002
277,1152,2.0,Debris Burning,31.5288425,-89.35136159,Mar,0,0.0,0.0,0.0,0.0,1993
278,1153,1.0,Lightning,45.66833333,-118.04833329999998,Jul,0,0.0,0.0,0.0,0.0,1998
279,1157,2.0,Arson,30.38334452,-88.64694805,Sep,0,0.0,0.0,0.0,0.0,1995
280,1182,0.75,Debris Burning,48.6419,-119.1895,Aug,69,19.07429806,4.384078517,38.39803708,2.3,2015
281,1183,60.0,Arson,34.9286369,-89.54180698,Sep,0,0.0,0.0,0.0,0.0,1999
282,1199,1.0,Lightning,35.8911,-108.8073,Aug,0,0.0,0.0,0.0,0.0,2005
283,1207,43.7,Utilities,43.202603,-86.09146,Jul,0,0.0,0.0,0.0,0.0,2013
284,1210,6.5,Lightning,44.6061,-105.3747,Aug,1,19.57407407,2.674074074,63.25925926,0.3,2009
285,1211,1.0,Utilities,27.4463,-82.4795,Feb,0,0.0,0.0,0.0,0.0,2011
286,1212,300.0,Accidental,37.96294298,-81.40544539,Apr,1,16.009375,1.76875,41.875,0.0,2014
287,1213,224.0,Lightning,30.35333333,-82.52694444,Aug,1,20.31666667,2.145833333,74.58333333,0.0,2013
288,1214,4.0,Debris Burning,31.3266,-81.8971,Apr,0,0.0,0.0,0.0,0.0,2001
289,1216,1.0,Arson,30.567285,-88.199508,May,0,0.0,0.0,0.0,0.0,2004
290,1224,10.0,Debris Burning,32.691990000000004,-81.113876,Mar,0,0.0,0.0,0.0,0.0,2012
291,1231,24.0,Utilities,36.68361,-85.61339,Nov,0,0.0,0.0,0.0,0.0,2009
292,1235,57.0,Lightning,67.983,-147.7194,Jun,8,18.65265082,3.035466179,42.37659963,0.0,2004
293,1236,2.0,Accidental,39.55455495,-80.10804517,Nov,0,0.0,0.0,0.0,0.0,2005
294,1244,30.0,Utilities,34.171341,-79.426468,Jun,0,0.0,0.0,0.0,0.0,2014
295,1245,6.0,Utilities,34.15802726,-90.01556641,Aug,0,0.0,0.0,0.0,0.0,1996
296,1247,1.5,Accidental,30.91638889,-83.02333333,Jan,0,0.0,0.0,0.0,0.0,2014
297,1260,25.0,Accidental,34.8972,-114.6331,Jul,4,37.22040816,3.840816327,21.7244898,0.0,2015
298,1268,15.0,Debris Burning,31.61454737,-89.86451855,Aug,0,0.0,0.0,0.0,0.0,1992
299,1271,76.0,Lightning,38.75,-112.7174,Jul,2,27.88666667,2.306666667,42.33333333,6.0,1994
300,1276,21.0,Debris Burning,30.83833333,-95.82066667,Jul,0,0.0,0.0,0.0,0.0,2014
301,1277,2.0,Arson,37.989414,-120.412489,Oct,0,0.0,0.0,0.0,0.0,2007
302,1280,12.79,Debris Burning,31.8415,-83.915,Sep,0,0.0,0.0,0.0,0.0,1996
303,1285,4.0,Arson,47.087222,-68.048611,Jul,0,0.0,0.0,0.0,0.0,2013
304,1291,18.0,Debris Burning,38.554,-82.8766,Oct,1,7.652777778,0.841538462,69.38461538,0.0,2015
305,1294,2.2,Accidental,48.41666667,-107.73333329999998,Sep,0,0.0,0.0,0.0,0.0,1996
306,1297,2.17,Debris Burning,30.77560111,-84.54970796,Aug,0,0.0,0.0,0.0,0.0,2011
307,1298,35.0,Debris Burning,37.97974,-83.27219000000001,Apr,0,0.0,0.0,0.0,0.0,2010
308,1301,5.0,Debris Burning,36.341666700000005,-83.105,Apr,0,0.0,0.0,0.0,0.0,2005
309,1304,2613.0,Arson,36.8039,-96.2222,Mar,3,20.54444444,6.634722222000001,45.97222222,0.0,2010
310,1309,1.0,Arson,47.9472,-117.9017,Jun,3,14.03604651,3.916666667,64.61538462,0.0,2014
311,1310,1.0,Debris Burning,43.73333333,-85.7,May,0,0.0,0.0,0.0,0.0,2000
312,1311,40.0,Arson,32.90267852,-89.65007209,Mar,0,0.0,0.0,0.0,0.0,1993
313,1312,0.8,Arson,47.8725,-94.9872,Apr,0,0.0,0.0,0.0,0.0,2009
314,1323,1.0,Accidental,43.0839,-102.5936,Jun,0,0.0,0.0,0.0,0.0,2006
315,1327,3.0,Arson,33.3001,-110.434,Jul,0,0.0,0.0,0.0,0.0,1992
316,1328,23.8,Lightning,35.76823,-106.29758,May,2,19.79,4.410344828,43.17241379,0.0,1993
317,1335,5.0,Arson,30.95070175,-88.71448482,Mar,0,0.0,0.0,0.0,0.0,2013
318,1336,3.0,Utilities,31.81123333,-95.6897,Aug,0,0.0,0.0,0.0,0.0,2011
319,1339,5.0,Lightning,30.42027778,-94.66861111,Aug,0,0.0,0.0,0.0,0.0,2009
320,1344,0.85,Arson,44.49334173,-73.43414422,May,0,0.0,0.0,0.0,0.0,2009
321,1348,9.9,Utilities,31.1381,-81.9779,Apr,0,0.0,0.0,0.0,0.0,1997
322,1357,0.75,Debris Burning,40.7575,-76.39,Mar,3,4.7669491530000005,2.490677966,70.77966102,0.8,2015
323,1366,2.0,Arson,32.05669182,-88.63343168,Sep,0,0.0,0.0,0.0,0.0,1995
324,1368,1.1,Debris Burning,32.45363889,-81.70655556,Mar,0,0.0,0.0,0.0,0.0,2013
325,1369,6.0,Accidental,34.03666667,-111.2883333,Jun,0,0.0,0.0,0.0,0.0,1994
326,1370,2.0,Utilities,31.05277778,-89.18444444,Feb,2,13.0212766,2.204255319,63.19148936,0.0,2000
327,1375,95.0,Lightning,30.75407502,-103.7228986,Aug,0,0.0,0.0,0.0,0.0,2011
328,1376,1.0,Arson,33.932387899999995,-88.1866787,Nov,0,0.0,0.0,0.0,0.0,2011
329,1386,10.0,Utilities,31.05847125,-89.92895612,Feb,0,0.0,0.0,0.0,0.0,1995
330,1393,1077.0,Lightning,45.44222222,-114.5575,Aug,12,20.48767834,1.6018229169999998,45.9386423,0.0,2012
331,1396,2.0,Arson,34.765,-95.88333333,Feb,0,0.0,0.0,0.0,0.0,1992
332,1399,3.0,Accidental,38.4621,-107.8663,Mar,0,0.0,0.0,0.0,0.0,2013
333,1407,4.0,Arson,34.85124287,-88.46385917,May,0,0.0,0.0,0.0,0.0,1996
334,1416,2.0,Debris Burning,45.6894,-97.1606,Apr,0,0.0,0.0,0.0,0.0,2001
335,1423,30.0,Accidental,48.0361,-94.8855,May,0,0.0,0.0,0.0,0.0,2009
336,1430,5.0,Lightning,36.11472222,-105.84166670000002,Jul,1,19.41666667,3.947222222,44.66666667,0.3,2008
337,1432,2.3,Debris Burning,33.316125,-84.54743056,Mar,0,0.0,0.0,0.0,0.0,2015
338,1436,4.0,Arson,30.49633333,-95.34413333,Aug,0,0.0,0.0,0.0,0.0,2009
339,1437,6.08,Arson,33.7788,-85.3301,Jul,0,0.0,0.0,0.0,0.0,1993
340,1441,8330.0,Lightning,26.03333,-81.3,Jun,4,22.80911458,1.204166667,0.0,0.0,2008
341,1443,0.54,Utilities,34.8586,-85.053,Jul,0,0.0,0.0,0.0,0.0,1993
342,1451,0.75,Lightning,44.59209786,-73.57234104,Apr,0,0.0,0.0,0.0,0.0,2005
343,1454,6.5,Lightning,42.885,-114.0164,Jul,0,0.0,0.0,0.0,0.0,2012
344,1455,30.0,Debris Burning,47.9722,-98.8726,May,0,0.0,0.0,0.0,0.0,1996
345,1459,7.0,Lightning,29.3822,-82.7936,Aug,0,0.0,0.0,0.0,0.0,2011
346,1466,20.0,Utilities,34.6264,-95.318,Jul,0,0.0,0.0,0.0,0.0,2014
347,1474,2.0,Lightning,36.8728,-108.1854,Jul,0,0.0,0.0,0.0,0.0,1996
348,1489,1.5,Arson,36.86805556,-84.4025,Mar,3,9.183098592,1.149295775,52.22535211,0.0,1999
349,1490,28.0,Utilities,44.8697263,-88.12391024,Apr,0,0.0,0.0,0.0,0.0,1994
350,1494,1.0,Arson,31.50864378,-89.82670329999999,Aug,0,0.0,0.0,0.0,0.0,1995
351,1496,3.0,Debris Burning,47.8797,-94.8908,Apr,0,0.0,0.0,0.0,0.0,2003
352,1504,10.0,Lightning,34.20215,-93.20682,Aug,0,0.0,0.0,0.0,0.0,2011
353,1509,1.0,Arson,34.81073171,-88.23701148,Mar,0,0.0,0.0,0.0,0.0,1997
354,1512,1.0,Debris Burning,30.84941667,-94.75041667,Mar,0,0.0,0.0,0.0,0.0,2013
355,1518,5.6,Utilities,38.7025,-120.5541667,Jun,0,0.0,0.0,0.0,0.0,2012
356,1519,3.5,Arson,33.4735,-111.8174,Jun,0,0.0,0.0,0.0,0.0,2008
357,1522,0.8,Debris Burning,38.02980904,-82.12238461,Jun,0,0.0,0.0,0.0,0.0,2005
358,1524,1.0,Accidental,41.397363,-72.9222116,Jul,0,0.0,0.0,0.0,0.0,2010
359,1527,1.5,Debris Burning,47.8666,-94.9836,Apr,0,0.0,0.0,0.0,0.0,1994
360,1528,60.0,Debris Burning,34.30333333,-78.32166667,Apr,0,0.0,0.0,0.0,0.0,2012
361,1531,1.0,Arson,36.107690000000005,-108.85778,May,1,14.692,2.708,12.32,0.0,2012
362,1536,75.0,Lightning,46.2739,-108.1459,Aug,0,0.0,0.0,0.0,0.0,1998
363,1539,3.0,Utilities,34.83888889,-76.80666667,Feb,0,0.0,0.0,0.0,0.0,2013
364,1542,1.5,Utilities,34.0945,-109.9229,Aug,0,0.0,0.0,0.0,0.0,2002
365,1543,1.0,Arson,30.79303333,-93.71521667,Feb,0,0.0,0.0,0.0,0.0,2011
366,1545,5.0,Debris Burning,33.616177,-81.35038,Apr,0,0.0,0.0,0.0,0.0,2013
367,1554,4.0,Arson,35.55502,-93.93016,Jun,0,0.0,0.0,0.0,0.0,2012
368,1564,3.0,Arson,33.3501,-110.434,Aug,0,0.0,0.0,0.0,0.0,1993
369,1565,2.5,Lightning,36.47333333,-106.245,Aug,0,0.0,0.0,0.0,0.0,1995
370,1566,115.0,Lightning,38.80916667,-116.68194440000002,May,1,5.043478261000001,4.2,59.82608696,0.0,2004
371,1568,5.0,Debris Burning,33.5995656,-87.87323,May,0,0.0,0.0,0.0,0.0,2011
372,1582,1.0,Arson,30.91039297,-89.42626365,May,0,0.0,0.0,0.0,0.0,2013
373,1585,1.21,Debris Burning,30.91525278,-84.53261667,Nov,0,0.0,0.0,0.0,0.0,2012
374,1593,9.0,Accidental,48.4903,-108.7985,Mar,0,0.0,0.0,0.0,0.0,2008
375,1596,1.0,Utilities,37.28412,-83.06997,Apr,1,25.325,2.554166667,30.79166667,0.0,2009
376,1597,8.0,Debris Burning,33.731216,-81.68399000000001,Oct,0,0.0,0.0,0.0,0.0,2013
377,1599,62.0,Lightning,29.48277778,-81.80916667,Aug,2,0.0,0.0,0.0,0.0,2014
378,1608,23.0,Accidental,30.19416667,-84.81638889,Feb,0,0.0,0.0,0.0,0.0,2013
379,1610,94.0,Arson,37.95896804,-82.46998378,Feb,1,0.0,0.0,0.0,0.0,1992
380,1613,1.0,Debris Burning,36.1975,-78.18826667,Feb,0,0.0,0.0,0.0,0.0,2012
381,1620,8.9,Arson,36.8961,-94.7139,Mar,0,0.0,0.0,0.0,0.0,2008
382,1624,1221.0,Lightning,40.05,-105.05,Jul,6,25.97184466,5.485436892999999,31.78640777,0.0,1994
383,1626,15.0,Lightning,42.28833333,-112.3533333,Aug,0,0.0,0.0,0.0,0.0,1996
384,1627,88.0,Debris Burning,45.79132749,-94.09810455,Apr,0,0.0,0.0,0.0,0.0,2015
385,1628,1.0,Arson,34.83688894,-88.24872434,Mar,0,0.0,0.0,0.0,0.0,1994
386,1629,3073.0,Lightning,47.4289,-114.3914,Aug,31,16.85934066,2.307575758,49.98267074,18.6,2015
387,1633,15.0,Arson,35.87686666,-94.55785001,Sep,0,0.0,0.0,0.0,0.0,2011
388,1634,8.25,Lightning,32.85722222,-108.8655556,Jun,8,23.21052632,5.070350877,34.26362039,0.0,2007
389,1635,1.0,Arson,34.78437471,-88.23626317,Feb,0,0.0,0.0,0.0,0.0,1995
390,1639,2.0,Utilities,38.78,-99.56,Sep,0,0.0,0.0,0.0,0.0,2015
391,1642,6.78,Utilities,32.12529791,-83.78150273,May,0,0.0,0.0,0.0,0.0,2012
392,1643,14.3,Lightning,40.5375,-110.1622,Aug,3,22.65555556,1.795833333,34.09722222,0.0,2012
393,1650,1.0,Debris Burning,33.28314428,-89.30941383,Mar,0,0.0,0.0,0.0,0.0,1998
394,1664,0.86,Arson,40.8301,-73.0211,Jul,36,22.52120098,3.385135135,69.71428571,365.7,2014
395,1669,1.0,Lightning,34.1184,-110.4423,Jul,1,25.5,3.025,38.5,0.0,1996
396,1673,12.0,Utilities,31.165,-89.14,Feb,1,20.0875,2.916666667,68.04166667,0.0,1996
397,1677,120.0,Utilities,33.77845,-117.459261,Aug,0,0.0,0.0,0.0,0.0,1998
398,1688,3.5,Accidental,47.38306,-95.49222,Apr,0,0.0,0.0,0.0,0.0,2010
399,1694,3.0,Debris Burning,34.13116667,-78.85683333,Jul,0,0.0,0.0,0.0,0.0,2013
400,1695,1.06,Debris Burning,31.45949288,-84.51523117,May,0,0.0,0.0,0.0,0.0,2011
401,1705,5.0,Debris Burning,30.925,-85.5009,Jan,0,0.0,0.0,0.0,0.0,2014
402,1707,4.0,Lightning,43.26661,-116.12597,Aug,0,0.0,0.0,0.0,0.0,1994
403,1710,30.0,Utilities,39.175,-119.83,Oct,0,0.0,0.0,0.0,0.0,1995
404,1711,4.0,Debris Burning,35.01218333,-84.25651666,Apr,0,0.0,0.0,0.0,0.0,2014
405,1713,3.0,Arson,38.85449901,-79.83531315,Apr,0,0.0,0.0,0.0,0.0,1998
406,1714,2.0,Arson,35.8506,-85.173683,Mar,0,0.0,0.0,0.0,0.0,2013
407,1717,3.0,Utilities,37.99803165,-80.8932798,Apr,0,0.0,0.0,0.0,0.0,2003
408,1718,1.0,Arson,35.64444,-106.72669,Jun,1,27.5,3.35,30.0,0.0,2010
409,1719,250.0,Lightning,33.4001,-103.7172,Apr,0,0.0,0.0,0.0,0.0,1994
410,1731,4.0,Debris Burning,31.6923634,-89.84925209,Mar,0,0.0,0.0,0.0,0.0,1998
411,1737,1.03,Arson,47.35444444,-94.17194444,Apr,0,0.0,0.0,0.0,0.0,2005
412,1753,5.0,Arson,33.663548,-87.04894399999999,Jan,0,0.0,0.0,0.0,0.0,2008
413,1754,3.75,Arson,41.586832,-74.19917571,May,0,0.0,0.0,0.0,0.0,2001
414,1755,1.5,Lightning,47.55,-109.5841,Jun,0,0.0,0.0,0.0,0.0,1994
415,1761,1.89,Debris Burning,32.35810278,-84.20607778,Mar,0,0.0,0.0,0.0,0.0,2014
416,1762,2.0,Lightning,39.06333333,-104.9327778,Jun,1,0.0,0.0,0.0,0.0,2004
417,1772,1.0,Lightning,41.338,-109.3985,Aug,0,0.0,0.0,0.0,0.0,1997
418,1776,5.0,Debris Burning,35.2078,-87.971067,Mar,0,0.0,0.0,0.0,0.0,2014
419,1791,200.0,Arson,47.9875,-99.0296,Oct,1,5.1363636360000005,4.6111111110000005,48.0,0.0,1999
420,1792,15.0,Debris Burning,31.26656944,-84.876375,Mar,0,0.0,0.0,0.0,0.0,2015
421,1794,0.66,Debris Burning,32.91407029,-84.56089574,Aug,0,0.0,0.0,0.0,0.0,2011
422,1795,1.5,Debris Burning,26.2275,-98.35555556,Jun,1,29.17647059,4.270588235,72.12121212,0.0,2004
423,1797,15.0,Lightning,32.89211667,-94.68493333,Jun,0,0.0,0.0,0.0,0.0,2011
424,1801,15.0,Arson,31.64687026,-90.12721091,Feb,0,0.0,0.0,0.0,0.0,1996
425,1802,0.55,Accidental,33.6413,-83.9524,Jul,0,0.0,0.0,0.0,0.0,1995
426,1806,1.0,Debris Burning,33.05585364,-88.95578915,Jan,0,0.0,0.0,0.0,0.0,1995
427,1811,1.2,Utilities,41.61869,-87.18137,Sep,0,0.0,0.0,0.0,0.0,1995
428,1817,4.0,Accidental,35.0856,-108.7867,Jul,0,0.0,0.0,0.0,0.0,1997
429,1818,150.0,Lightning,41.7,-117.48333329999998,Jul,1,28.27826087,2.964285714,26.07142857,0.0,1994
430,1819,3.0,Debris Burning,33.587684499999995,-86.3352112,Mar,0,0.0,0.0,0.0,0.0,2011
431,1821,10.0,Debris Burning,33.904513,-86.350371,Dec,0,0.0,0.0,0.0,0.0,2006
432,1834,2.0,Debris Burning,33.506649,-81.134491,Feb,0,0.0,0.0,0.0,0.0,2015
433,1835,10.0,Lightning,63.6828,-151.0856,Jun,92,28.08958333,4.676388889,76.01111111,0.0,1993
434,1837,1.2,Lightning,44.73,-101.8288,Aug,0,0.0,0.0,0.0,0.0,2006
435,1852,10.0,Arson,41.995131,-122.603839,Oct,2,0.0,0.0,0.0,0.0,2003
436,1855,19520.0,Lightning,45.27,-114.805,Aug,91,18.32003844,1.341442308,43.99614272,0.0,2007
437,1856,50.0,Debris Burning,37.3789,-83.58984,Oct,0,0.0,0.0,0.0,0.0,2008
438,1861,90.0,Lightning,39.0636,-109.1575,Jul,3,24.79230769,3.664835165,38.95604396,0.0,2009
439,1864,4.01,Debris Burning,34.096418,-92.061036,Sep,0,0.0,0.0,0.0,0.0,2015
440,1878,5.63,Debris Burning,31.67583333,-92.85027778,Feb,0,0.0,0.0,0.0,0.0,2015
441,1881,1.0,Lightning,26.5983,-81.37899999999999,Jul,0,0.0,0.0,0.0,0.0,2015
442,1882,2.0,Arson,34.65,-94.705,Mar,0,0.0,0.0,0.0,0.0,1995
443,1886,5.4,Arson,33.226662,-79.94388599999999,Feb,1,8.291666667000001,0.9125,66.65277778,0.0,2012
444,1898,170.0,Debris Burning,36.90167,-84.94834,Nov,0,0.0,0.0,0.0,0.0,2011
445,1906,10.0,Debris Burning,30.5347,-87.4156,Feb,0,0.0,0.0,0.0,0.0,2011
446,1909,792.0,Debris Burning,36.4347,-96.0783,Apr,1,11.26666667,4.741666667,51.33333333,0.0,2008
447,1913,7.0,Debris Burning,35.61921666,-94.79961669,Aug,0,0.0,0.0,0.0,0.0,2011
448,1920,0.9,Debris Burning,31.653,-84.2767,Mar,0,0.0,0.0,0.0,0.0,1997
449,1923,110.3,Lightning,41.1567,-116.0739,Jul,12,24.79283276,2.474657534,32.31849315,0.8,2007
450,1924,9.0,Lightning,33.86076,-93.9566,Aug,0,0.0,0.0,0.0,0.0,2011
451,1926,12.0,Arson,29.6254,-83.2385,Mar,0,0.0,0.0,0.0,0.0,2011
452,1932,1.0,Arson,30.99386234,-89.33860563,Nov,0,0.0,0.0,0.0,0.0,1994
453,1939,2.43,Debris Burning,31.6625,-84.77501944,Jan,0,0.0,0.0,0.0,0.0,2015
454,1942,1.12,Arson,34.1215,-84.7566,May,0,0.0,0.0,0.0,0.0,1992
455,1945,4.0,Arson,47.975,-98.8296,Apr,0,0.0,0.0,0.0,0.0,1998
456,1953,8.4,Arson,31.5493,-81.4545,Sep,0,0.0,0.0,0.0,0.0,1994
457,1955,0.8,Arson,47.8692,-95.1805,Mar,0,0.0,0.0,0.0,0.0,2012
458,1959,3.0,Arson,34.31863882,-84.89151561,Aug,0,0.0,0.0,0.0,0.0,2002
459,1962,1.0,Debris Burning,47.60666667,-115.22,Mar,0,0.0,0.0,0.0,0.0,1995
460,1971,16.0,Lightning,32.091359999999995,-96.95972,Oct,0,0.0,0.0,0.0,0.0,2011
461,1974,0.8,Lightning,33.78555556,-108.70166670000002,Jun,1,0.0,0.0,0.0,0.0,1999
462,1977,4.0,Arson,34.70915398,-89.4465169,Sep,0,0.0,0.0,0.0,0.0,1998
463,1985,2.0,Debris Burning,47.17398,-121.05123,May,10,2.772046589,3.441498559,88.48181818,22.9,2008
464,1986,3.0,Debris Burning,35.9667,-110.584,Mar,0,0.0,0.0,0.0,0.0,1996
465,1988,0.98,Arson,32.3893,-81.58800000000001,May,0,0.0,0.0,0.0,0.0,2002
466,1989,6.0,Utilities,33.716111100000006,-116.871111,May,0,0.0,0.0,0.0,0.0,2010
467,1997,2.0,Debris Burning,37.83625,-85.54896,Mar,0,0.0,0.0,0.0,0.0,2011
468,1999,6.0,Lightning,31.70405,-95.31631667,Jul,0,0.0,0.0,0.0,0.0,2013
469,2000,1.9,Lightning,33.93,-109.9207,Aug,0,0.0,0.0,0.0,0.0,1996
470,2002,0.74,Debris Burning,34.7386,-84.8854,Mar,0,0.0,0.0,0.0,0.0,1994
471,2005,5.0,Utilities,35.7619444,-106.598333,May,11,13.15025253,4.886616162,28.87357775,0.0,2010
472,2007,2.0,Debris Burning,40.7184,-75.0295,Apr,12,12.15564202,2.982539683,0.0,0.0,2013
473,2012,1.0,Lightning,33.0123,-105.428,Jul,0,0.0,0.0,0.0,0.0,2002
474,2015,1.0,Utilities,46.6711,-92.5881,Apr,0,0.0,0.0,0.0,0.0,2012
475,2019,4.0,Debris Burning,37.6,-97.52,Feb,0,0.0,0.0,0.0,0.0,2015
476,2023,6.0,Arson,38.09469758,-81.18977161,Apr,0,0.0,0.0,0.0,0.0,2013
477,2026,1.0,Accidental,47.8666,-95.1336,Mar,0,0.0,0.0,0.0,0.0,1995
478,2027,130.0,Debris Burning,45.2155,-107.6201,Oct,0,0.0,0.0,0.0,0.0,2003
479,2028,1.1,Debris Burning,31.46638889,-82.23573056,Jan,0,0.0,0.0,0.0,0.0,2013
480,2032,15.04,Debris Burning,32.32505456,-81.89207404,Feb,0,0.0,0.0,0.0,0.0,2012
481,2041,1.0,Debris Burning,37.112967,-121.688667,Oct,0,0.0,0.0,0.0,0.0,2011
482,2042,10.0,Debris Burning,33.783333,-79.683334,Jan,0,0.0,0.0,0.0,0.0,2013
483,2043,1.0,Lightning,46.76,-121.255,Jul,8,13.25822222,4.422321429,72.39473684,0.0,1994
484,2056,5.0,Debris Burning,35.57558333,-94.92695001,Mar,0,0.0,0.0,0.0,0.0,2011
485,2059,2.0,Debris Burning,43.0083,-108.8354,Apr,0,0.0,0.0,0.0,0.0,1996
486,2061,47.0,Debris Burning,33.1667,-116.6342,Jan,1,0.0,0.0,0.0,0.0,1992
487,2062,1.0,Arson,43.61833333,-115.96833329999998,Aug,0,0.0,0.0,0.0,0.0,1994
488,2066,0.64,Arson,42.15955068,-76.09941131,Apr,0,0.0,0.0,0.0,0.0,2008
489,2070,1.0,Arson,34.762455,-82.355736,Nov,0,0.0,0.0,0.0,0.0,2012
490,2084,8.0,Debris Burning,37.39453,-84.42578,Nov,0,0.0,0.0,0.0,0.0,2007
491,2089,1390.0,Lightning,37.70666667,-111.8302778,Aug,63,16.97565947,3.3555155880000003,50.17745803,33.3,2007
492,2091,2.86,Debris Burning,31.0704,-84.814,Jan,0,0.0,0.0,0.0,0.0,1994
493,2100,5.0,Debris Burning,42.02514,-77.34664056,Mar,0,0.0,0.0,0.0,0.0,2006
494,2101,2.7,Debris Burning,48.35331,-119.20617,Feb,0,0.0,0.0,0.0,0.0,2015
495,2108,1.0,Debris Burning,32.26045515,-94.21443691,Feb,0,0.0,0.0,0.0,0.0,2009
496,2116,12.0,Lightning,33.23333333,-108.875,May,1,22.62,2.004285714,36.55714286,0.0,1993
497,2118,2.0,Lightning,40.95655,-120.92275,Aug,0,0.0,0.0,0.0,0.0,1999
498,2119,10.0,Lightning,37.1983,-108.7307,Jun,0,0.0,0.0,0.0,0.0,2001
499,2122,2.0,Arson,39.49388889,-123.0936111,Sep,6,26.2972973,1.481081081,44.7027027,0.0,1998
500,2124,1.0,Lightning,33.585,-109.4733333,Jul,2,31.64583333,2.577083333,40.52083333,0.0,1998
501,2125,5.0,Lightning,45.3166,-108.584,Jul,2,0.0,0.0,0.0,0.0,1996
502,2128,1.0,Utilities,30.5069631,-88.95722031,Jul,0,0.0,0.0,0.0,0.0,2014
503,2129,15.0,Debris Burning,37.56805556,-91.37972222,Mar,0,0.0,0.0,0.0,0.0,2007
504,2133,1.0,Arson,34.57553,-92.42013,Nov,0,0.0,0.0,0.0,0.0,2012
505,2135,3.0,Arson,48.1225,-95.5536,Apr,0,0.0,0.0,0.0,0.0,2008
506,2138,15.0,Arson,33.3167,-110.4342,May,2,26.48979592,4.195918367,16.69387755,0.0,2005
507,2143,1.0,Debris Burning,43.2089,-102.7844,Feb,0,0.0,0.0,0.0,0.0,2012
508,2144,4.0,Debris Burning,33.830509,-80.029747,Feb,0,0.0,0.0,0.0,0.0,2013
509,2148,2.44,Arson,42.7607135,-73.68761498,Apr,0,0.0,0.0,0.0,0.0,2006
510,2157,2.0,Accidental,33.34583333,-97.59583333,Mar,1,17.95833333,5.0625,37.54166667,0.0,2005
511,2164,5.2,Accidental,45.65773737,-85.00614278,May,0,0.0,0.0,0.0,0.0,1995
512,2168,4.0,Arson,41.0481,-123.6728,Jul,0,0.0,0.0,0.0,0.0,2014
513,2180,6.25,Arson,33.8988,-85.2288,Nov,0,0.0,0.0,0.0,0.0,1993
514,2184,27.0,Arson,36.72,-84.34166667,Mar,0,0.0,0.0,0.0,0.0,1995
515,2188,5.0,Debris Burning,37.46199,-83.73336,Mar,0,0.0,0.0,0.0,0.0,2008
516,2189,15.0,Arson,31.32968688,-89.67266155,Nov,0,0.0,0.0,0.0,0.0,1992
517,2195,1.0,Accidental,31.42833333,-110.4505556,May,0,0.0,0.0,0.0,0.0,2007
518,2201,1.5,Debris Burning,43.13635691,-73.66721020000001,May,0,0.0,0.0,0.0,0.0,2007
519,2202,40.0,Arson,34.7875,-95.83444444,Jul,0,0.0,0.0,0.0,0.0,2012
520,2203,1.5,Debris Burning,30.3864,-82.2025,Dec,0,0.0,0.0,0.0,0.0,2010
521,2205,30.0,Arson,28.2821,-81.9995,May,0,0.0,0.0,0.0,0.0,2013
522,2215,1.0,Debris Burning,32.96027,-81.264839,Jun,0,0.0,0.0,0.0,0.0,2011
523,2223,2.0,Accidental,33.811246999999995,-87.189757,May,0,0.0,0.0,0.0,0.0,2005
524,2231,1.5,Lightning,42.88333333,-122.6833333,Aug,1,22.44848485,1.5969696969999998,51.18181818,0.0,2013
525,2232,1.5,Debris Burning,47.8744,-94.9836,Apr,0,0.0,0.0,0.0,0.0,2004
526,2234,5.0,Arson,27.8586,-80.5224,Oct,0,0.0,0.0,0.0,0.0,2010
527,2235,1.5,Arson,47.8806,-94.8939,Apr,0,0.0,0.0,0.0,0.0,2015
528,2238,18.9,Debris Burning,35.03595,-88.91901700000001,Mar,0,0.0,0.0,0.0,0.0,2010
529,2242,10.0,Arson,33.942454,-85.401729,Mar,0,0.0,0.0,0.0,0.0,2005
530,2261,120.0,Debris Burning,36.5972,-96.3836,Mar,0,0.0,0.0,0.0,0.0,2007
531,2268,3.0,Lightning,48.22333333,-115.9883333,Jul,0,0.0,0.0,0.0,0.0,1994
532,2270,2.5,Lightning,34.5,-104.066667,Jul,0,0.0,0.0,0.0,0.0,2011
533,2273,64.0,Lightning,43.23469,-115.95306,Jul,1,28.42307692,5.936842105,26.21052632,0.0,2000
534,2286,4.0,Arson,35.71098,-94.52912,Feb,0,0.0,0.0,0.0,0.0,2014
535,2292,1.0,Arson,45.6916,-107.5312,Mar,0,0.0,0.0,0.0,0.0,1999
536,2300,4.0,Arson,41.0332,-123.6512,Jul,0,0.0,0.0,0.0,0.0,1999
537,2301,4.0,Lightning,28.9279,-81.1449,Jul,0,0.0,0.0,0.0,0.0,2015
