,fire_index,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_15,Wind_pre_15,Hum_pre_15,Prec_pre_15,year
249,1031,2.0,Debris Burning,35.52415,-84.95835,Nov,0,3.420570265,3.232106339,68.77914109999999,39.9,2014
250,1035,0.75,Lightning,44.94805556,-119.7075,Jul,2,21.12164352,1.414166667,0.0,0.0,2008
251,1040,4.0,Lightning,29.0151,-80.9726,Jul,0,28.06034483,4.115217391,72.93859649,0.0,2015
252,1041,15.0,Lightning,44.95083333,-112.76666670000002,Jul,1,23.01295337,3.3261658030000003,44.2486911,9.9,2003
253,1045,0.75,Debris Burning,32.142708899999995,-88.11415190000001,Feb,0,4.801906412,3.021565217,79.87077535,144.0,2011
254,1062,3.0,Debris Burning,48.4667,-108.6007,Apr,0,3.448617512,5.496313364,64.42691415,3.9,1999
255,1077,20.0,Debris Burning,33.895671,-86.963599,Jan,0,2.521779425,2.562001854,69.16159696,0.0,2009
256,1079,7.0,Arson,34.30679716,-89.67820616,Mar,0,10.89825871,5.105735661000001,70.47582697,66.7,1998
257,1082,25.0,Arson,31.691048,-88.27058199999999,Feb,0,11.39003759,3.10960452,73.57537155,117.2,2009
258,1083,3.0,Lightning,35.7917,-109.1932,Jul,0,21.93613054,3.3258741260000004,45.73193473,44.5,2006
259,1085,9.0,Arson,35.8003,-94.53392,Feb,0,5.119406393,2.696575342,68.83510638,33.6,2013
260,1086,3.8,Utilities,35.79222222,-82.01472222,Feb,0,3.194624652,1.26107507,59.27657143,0.0,2011
261,1087,3.5,Debris Burning,48.1109,-105.3189,Apr,0,3.104,3.952,71.59183673,0.0,1995
262,1089,5.0,Utilities,39.5214825,-78.32149812,Jul,0,26.91857506,2.791603053,57.40458015,0.0,1999
263,1093,1.0,Arson,45.563,-107.6611,Jan,0,0.0,0.0,0.0,0.0,2006
264,1097,1.0,Debris Burning,36.51855,-86.556833,Mar,0,3.727065026,3.3646748680000003,64.41935484,1.0,2014
265,1099,80.0,Utilities,45.71166667,-102.5286111,Aug,0,24.16372796,4.09395466,48.08947368,1.0,2006
266,1101,750.0,Arson,47.92056,-95.37611,Apr,0,6.350324374,4.993141798,56.15106579999999,0.0,2010
267,1103,1.0,Arson,34.6769444,-93.2147222,Sep,0,22.23995157,0.622276029,71.48725212,2.8,2010
268,1104,1.0,Arson,37.81888889,-91.93388889,Apr,1,13.24090909,4.595890411,51.60377358,10.4,2000
269,1105,61.0,Arson,34.97711577,-89.32270676,Mar,0,10.96388889,3.859166667,60.84444444,0.0,1994
270,1110,13.0,Arson,34.992608000000004,-87.255062,Mar,0,0.0,0.0,0.0,0.0,2006
271,1122,168.3,Utilities,45.27,-107.6309,Aug,0,24.09160584,3.774452555,35.16788321,1.1,2008
272,1129,1.0,Utilities,36.17985,-75.84795,Jul,0,25.55236769,5.532033426,0.0,0.0,2013
273,1131,100.0,Lightning,38.8333,-109.8173,Jul,0,20.7,4.966666667,0.0,0.0,1993
274,1136,1.08,Arson,31.6179,-81.6144,Jun,1,26.80979021,3.862237762,67.20863309,1.0,1996
275,1140,12.98,Debris Burning,32.2356,-83.5304,Jan,0,0.0,0.0,0.0,0.0,2001
276,1151,0.6,Accidental,44.0772,-99.4571,Apr,0,5.442211055,6.347738692999999,61.06060606,0.0,2002
277,1152,2.0,Debris Burning,31.5288425,-89.35136159,Mar,0,10.85320334,2.398050139,64.43175487,0.0,1993
278,1153,1.0,Lightning,45.66833333,-118.04833329999998,Jul,0,17.04899135,0.944380403,56.02194357,23.9,1998
279,1157,2.0,Arson,30.38334452,-88.64694805,Sep,0,28.66142433,4.643916914,0.0,0.0,1995
280,1182,0.75,Debris Burning,48.6419,-119.1895,Aug,69,24.85395034,3.82239819,32.30542986,2.1,2015
281,1183,60.0,Arson,34.9286369,-89.54180698,Sep,0,25.91317204,2.581451613,62.8543956,6.9,1999
282,1199,1.0,Lightning,35.8911,-108.8073,Aug,0,21.06634845,2.805727924,53.40095465,41.7,2005
283,1207,43.7,Utilities,43.202603,-86.09146,Jul,0,22.80694444,4.384166667,81.64722222,0.0,2013
284,1210,6.5,Lightning,44.6061,-105.3747,Aug,1,19.24292804,4.110173697,53.57568238,24.0,2009
285,1211,1.0,Utilities,27.4463,-82.4795,Feb,0,15.07762646,3.319844358,79.22769953,56.3,2011
286,1212,300.0,Accidental,37.96294298,-81.40544539,Apr,1,13.48052209,3.346586345,50.68869936,41.4,2014
287,1213,224.0,Lightning,30.35333333,-82.52694444,Aug,1,19.29861111,2.420555556,74.28125,0.0,2013
288,1214,4.0,Debris Burning,31.3266,-81.8971,Apr,0,18.69907407,3.582828283,58.88741722,18.6,2001
289,1216,1.0,Arson,30.567285,-88.199508,May,0,20.76940133,3.899556541,76.85529716,57.0,2004
290,1224,10.0,Debris Burning,32.691990000000004,-81.113876,Mar,0,16.1826087,3.176970954,75.39791667,110.8,2012
291,1231,24.0,Utilities,36.68361,-85.61339,Nov,0,0.0,0.0,0.0,0.0,2009
292,1235,57.0,Lightning,67.983,-147.7194,Jun,8,13.83947939,3.2252448310000004,48.58433079,5.8,2004
293,1236,2.0,Accidental,39.55455495,-80.10804517,Nov,0,11.16573034,2.363202247,67.02808989,11.4,2005
294,1244,30.0,Utilities,34.171341,-79.426468,Jun,0,23.65019011,1.790494297,66.19653768,0.0,2014
295,1245,6.0,Utilities,34.15802726,-90.01556641,Aug,0,26.2994012,1.7975830819999998,72.62857143,1.0,1996
296,1247,1.5,Accidental,30.91638889,-83.02333333,Jan,0,0.0,0.0,0.0,0.0,2014
297,1260,25.0,Accidental,34.8972,-114.6331,Jul,4,38.26814404,3.954901961,15.29691877,0.0,2015
298,1268,15.0,Debris Burning,31.61454737,-89.86451855,Aug,0,25.8,1.1887052340000002,78.01928375,0.0,1992
299,1271,76.0,Lightning,38.75,-112.7174,Jul,2,27.31136364,2.2,27.80681818,0.0,1994
300,1276,21.0,Debris Burning,30.83833333,-95.82066667,Jul,0,26.93244353,2.537681159,76.4679089,18.6,2014
301,1277,2.0,Arson,37.989414,-120.412489,Oct,0,17.53116531,2.696195652,50.67934783,5.1,2007
302,1280,12.79,Debris Burning,31.8415,-83.915,Sep,0,22.40371179,2.527729258,74.73506494,32.6,1996
303,1285,4.0,Arson,47.087222,-68.048611,Jul,0,23.09333333,3.414722222,63.20555556,0.0,2013
304,1291,18.0,Debris Burning,38.554,-82.8766,Oct,1,14.90166976,1.014948932,72.76452599,0.0,2015
305,1294,2.2,Accidental,48.41666667,-107.73333329999998,Sep,0,21.95163043,4.926630435,36.46866485,0.5,1996
306,1297,2.17,Debris Burning,30.77560111,-84.54970796,Aug,0,28.61781076,1.779591837,64.82539683,0.0,2011
307,1298,35.0,Debris Burning,37.97974,-83.27219000000001,Apr,0,17.01149144,1.857212714,46.06142506,11.7,2010
308,1301,5.0,Debris Burning,36.341666700000005,-83.105,Apr,0,11.40995261,3.211374408,69.52392947,63.5,2005
309,1304,2613.0,Arson,36.8039,-96.2222,Mar,3,7.572614108,3.69813278,71.95850622,36.1,2010
310,1309,1.0,Arson,47.9472,-117.9017,Jun,3,14.93720317,2.7067039110000004,54.08426966,5.6,2014
311,1310,1.0,Debris Burning,43.73333333,-85.7,May,0,11.93502825,2.176836158,58.99421965,0.0,2000
312,1311,40.0,Arson,32.90267852,-89.65007209,Mar,0,9.510277778,4.370833333,61.81388889,81.6,1993
313,1312,0.8,Arson,47.8725,-94.9872,Apr,0,2.133737185,3.691053122,60.23782235,1.3,2009
314,1323,1.0,Accidental,43.0839,-102.5936,Jun,0,18.98876404,4.099250936000001,58.77862595,5.9,2006
315,1327,3.0,Arson,33.3001,-110.434,Jul,0,26.98457661,1.381048387,46.72479839,0.0,1992
316,1328,23.8,Lightning,35.76823,-106.29758,May,2,18.3307377,4.759670782,42.34297521,0.0,1993
317,1335,5.0,Arson,30.95070175,-88.71448482,Mar,0,12.35690299,3.846641791,70.82862524,349.6,2013
318,1336,3.0,Utilities,31.81123333,-95.6897,Aug,0,33.12256267,2.7064995360000004,46.33333333,0.0,2011
319,1339,5.0,Lightning,30.42027778,-94.66861111,Aug,0,0.0,0.0,0.0,0.0,2009
320,1344,0.85,Arson,44.49334173,-73.43414422,May,0,12.23901345,2.427865169,69.1875,39.4,2009
321,1348,9.9,Utilities,31.1381,-81.9779,Apr,0,18.05928571,3.5307142860000003,72.39853301,19.4,1997
322,1357,0.75,Debris Burning,40.7575,-76.39,Mar,3,3.349928673,2.539142857,61.91907514,36.1,2015
323,1366,2.0,Arson,32.05669182,-88.63343168,Sep,0,24.591,1.7535,71.38917526,0.0,1995
324,1368,1.1,Debris Burning,32.45363889,-81.70655556,Mar,0,13.01214953,2.844485981,53.72228321,0.0,2013
325,1369,6.0,Accidental,34.03666667,-111.2883333,Jun,0,24.65862069,3.0333333330000003,28.48275862,0.0,1994
326,1370,2.0,Utilities,31.05277778,-89.18444444,Feb,2,14.71388102,1.606837607,69.34492754,1.0,2000
327,1375,95.0,Lightning,30.75407502,-103.7228986,Aug,0,27.04975124,3.0346268660000004,43.15621891,0.0,2011
328,1376,1.0,Arson,33.932387899999995,-88.1866787,Nov,0,9.736072423,1.920752089,78.65499124,20.6,2011
329,1386,10.0,Utilities,31.05847125,-89.92895612,Feb,0,8.797771588,1.660724234,65.59610028,0.0,1995
330,1393,1077.0,Lightning,45.44222222,-114.5575,Aug,12,22.264736300000003,1.96246122,43.37787056,0.0,2012
331,1396,2.0,Arson,34.765,-95.88333333,Feb,0,11.15042493,3.903116147,62.875,12.5,1992
332,1399,3.0,Accidental,38.4621,-107.8663,Mar,0,4.87475,3.41875,52.99748744,7.4,2013
333,1407,4.0,Arson,34.85124287,-88.46385917,May,0,24.53824885,3.5700460830000003,60.97695853,0.3,1996
334,1416,2.0,Debris Burning,45.6894,-97.1606,Apr,0,0.0,0.0,0.0,0.0,2001
335,1423,30.0,Accidental,48.0361,-94.8855,May,0,8.736111111,3.8818013,69.66952381,0.0,2009
336,1430,5.0,Lightning,36.11472222,-105.84166670000002,Jul,1,18.84044527,3.343784787,38.21057514,1.6,2008
337,1432,2.3,Debris Burning,33.316125,-84.54743056,Mar,0,11.97770492,2.219173554,81.19642857,20.4,2015
338,1436,4.0,Arson,30.49633333,-95.34413333,Aug,0,28.15663507,1.691943128,76.25238095,30.7,2009
339,1437,6.08,Arson,33.7788,-85.3301,Jul,0,27.81136364,1.468181818,74.44277108,0.0,1993
340,1441,8330.0,Lightning,26.03333,-81.3,Jun,4,22.51203704,1.351666667,0.0,0.0,2008
341,1443,0.54,Utilities,34.8586,-85.053,Jul,0,29.1660767,1.626548673,59.03539823,0.0,1993
342,1451,0.75,Lightning,44.59209786,-73.57234104,Apr,0,4.87804878,2.955875831,68.04822335,46.5,2005
343,1454,6.5,Lightning,42.885,-114.0164,Jul,0,24.02466125,3.527100271,40.8125,0.0,2012
344,1455,30.0,Debris Burning,47.9722,-98.8726,May,0,11.85083333,5.439106145,64.86871508,47.5,1996
345,1459,7.0,Lightning,29.3822,-82.7936,Aug,0,27.18685446,1.678823529,76.22823529,32.4,2011
346,1466,20.0,Utilities,34.6264,-95.318,Jul,0,26.16498906,3.501342282,72.91946309,84.8,2014
347,1474,2.0,Lightning,36.8728,-108.1854,Jul,0,22.26495468,3.861329305,39.0304878,15.0,1996
348,1489,1.5,Arson,36.86805556,-84.4025,Mar,3,7.546242775,2.468208092,56.95652174,0.0,1999
349,1490,28.0,Utilities,44.8697263,-88.12391024,Apr,0,8.337222222000001,4.649722222,62.11144578,99.3,1994
350,1494,1.0,Arson,31.50864378,-89.82670329999999,Aug,0,27.59670659,1.5835329340000002,74.70658683,0.0,1995
351,1496,3.0,Debris Burning,47.8797,-94.8908,Apr,0,1.389782403,3.3921475880000003,60.05086372,0.0,2003
352,1504,10.0,Lightning,34.20215,-93.20682,Aug,0,30.84481013,1.795696203,62.52151899,59.7,2011
353,1509,1.0,Arson,34.81073171,-88.23701148,Mar,0,13.54054054,3.348648649,64.9921875,0.0,1997
354,1512,1.0,Debris Burning,30.84941667,-94.75041667,Mar,0,12.23314607,2.358950328,59.278457200000005,6.6,2013
355,1518,5.6,Utilities,38.7025,-120.5541667,Jun,0,11.90738786,2.483905013,48.933687,11.2,2012
356,1519,3.5,Arson,33.4735,-111.8174,Jun,0,37.18644068,4.23559322,14.05084746,0.0,2008
357,1522,0.8,Debris Burning,38.02980904,-82.12238461,Jun,0,22.21231061,1.859090909,70.72030651,51.1,2005
358,1524,1.0,Accidental,41.397363,-72.9222116,Jul,0,23.64664804,3.532212885,0.0,0.0,2010
359,1527,1.5,Debris Burning,47.8666,-94.9836,Apr,0,4.3380555560000005,4.119722222,52.14206128,0.0,1994
360,1528,60.0,Debris Burning,34.30333333,-78.32166667,Apr,0,17.95728877,1.90724234,68.84341253,0.0,2012
361,1531,1.0,Arson,36.107690000000005,-108.85778,May,1,16.13350923,4.639050132,19.44063325,0.3,2012
362,1536,75.0,Lightning,46.2739,-108.1459,Aug,0,20.26506024,2.831927711,55.81024096,29.2,1998
363,1539,3.0,Utilities,34.83888889,-76.80666667,Feb,0,-5.981111111000001,4.675277778,86.83974359,0.0,2013
364,1542,1.5,Utilities,34.0945,-109.9229,Aug,0,24.87356322,4.958139535,34.25581395,0.0,2002
365,1543,1.0,Arson,30.79303333,-93.71521667,Feb,0,10.0090573,2.320999075,74.98400753,2.9,2011
366,1545,5.0,Debris Burning,33.616177,-81.35038,Apr,0,12.22241993,2.944464286,56.69105691,33.5,2013
367,1554,4.0,Arson,35.55502,-93.93016,Jun,0,26.09650538,2.709433962,60.59016393,9.1,2012
368,1564,3.0,Arson,33.3501,-110.434,Aug,0,31.31587302,1.568253968,35.26984127,0.0,1993
369,1565,2.5,Lightning,36.47333333,-106.245,Aug,0,0.0,0.0,0.0,0.0,1995
370,1566,115.0,Lightning,38.80916667,-116.68194440000002,May,1,12.85714286,3.823714286,30.80857143,0.0,2004
371,1568,5.0,Debris Burning,33.5995656,-87.87323,May,0,21.12955032,2.719271949,69.74518201,12.7,2011
372,1582,1.0,Arson,30.91039297,-89.42626365,May,0,20.31937618,2.110552268,67.69526627,68.4,2013
373,1585,1.21,Debris Burning,30.91525278,-84.53261667,Nov,0,17.09906542,3.1090654210000004,67.05093046,0.0,2012
374,1593,9.0,Accidental,48.4903,-108.7985,Mar,0,1.820090293,4.279638009,58.99547511,2.0,2008
375,1596,1.0,Utilities,37.28412,-83.06997,Apr,1,11.84766187,2.164928058,69.0,46.8,2009
376,1597,8.0,Debris Burning,33.731216,-81.68399000000001,Oct,0,15.96883853,1.749291785,61.38056206,0.0,2013
377,1599,62.0,Lightning,29.48277778,-81.80916667,Aug,2,33.5,0.0,0.0,0.0,2014
378,1608,23.0,Accidental,30.19416667,-84.81638889,Feb,0,13.71638889,2.76,74.29722222,0.0,2013
379,1610,94.0,Arson,37.95896804,-82.46998378,Feb,1,0.0,0.0,0.0,0.0,1992
380,1613,1.0,Debris Burning,36.1975,-78.18826667,Feb,0,8.107806691,1.828996283,56.06593407,0.0,2012
381,1620,8.9,Arson,36.8961,-94.7139,Mar,0,4.8659217880000005,2.89981378,69.65355805,0.0,2008
382,1624,1221.0,Lightning,40.05,-105.05,Jul,6,24.49094488,5.012992126,41.644,0.0,1994
383,1626,15.0,Lightning,42.28833333,-112.3533333,Aug,0,0.0,0.0,0.0,0.0,1996
384,1627,88.0,Debris Burning,45.79132749,-94.09810455,Apr,0,2.881481481,3.149257885,58.83771107,0.0,2015
385,1628,1.0,Arson,34.83688894,-88.24872434,Mar,0,10.97383513,3.794265233,62.61313869,0.0,1994
386,1629,3073.0,Lightning,47.4289,-114.3914,Aug,31,20.76792453,2.069212411,42.11455847,7.0,2015
387,1633,15.0,Arson,35.87686666,-94.55785001,Sep,0,26.00377003,3.356927427,57.76248822,7.4,2011
388,1634,8.25,Lightning,32.85722222,-108.8655556,Jun,8,21.4364486,3.880093458,32.84817245,0.0,2007
389,1635,1.0,Arson,34.78437471,-88.23626317,Feb,0,7.305829596000001,3.378475336,60.23809524,517.0,1995
390,1639,2.0,Utilities,38.78,-99.56,Sep,0,26.07342007,5.841116279,48.86697674,6.3,2015
391,1642,6.78,Utilities,32.12529791,-83.78150273,May,0,23.95619758,2.544361603,62.55780347,0.0,2012
392,1643,14.3,Lightning,40.5375,-110.1622,Aug,3,23.30822281,2.154255319,36.52150538,0.0,2012
393,1650,1.0,Debris Burning,33.28314428,-89.30941383,Mar,0,10.51396648,2.910335196,65.47058824,0.0,1998
394,1664,0.86,Arson,40.8301,-73.0211,Jul,36,23.55328467,3.472262774,71.98783455,42.0,2014
395,1669,1.0,Lightning,34.1184,-110.4423,Jul,1,25.56321839,3.764367816,38.68965517,0.0,1996
396,1673,12.0,Utilities,31.165,-89.14,Feb,1,12.33835227,1.976704545,62.55965909,0.0,1996
397,1677,120.0,Utilities,33.77845,-117.459261,Aug,0,25.82407407,2.086111111,59.37071651,0.0,1998
398,1688,3.5,Accidental,47.38306,-95.49222,Apr,0,11.91821561,3.530018587,46.66791745,0.0,2010
399,1694,3.0,Debris Burning,34.13116667,-78.85683333,Jul,0,26.11608655,1.820319849,80.70366886,100.5,2013
400,1695,1.06,Debris Burning,31.45949288,-84.51523117,May,0,11.7628169,3.74028169,0.0,0.0,2011
401,1705,5.0,Debris Burning,30.925,-85.5009,Jan,0,9.750588235,2.7780392160000003,75.84897959,59.2,2014
402,1707,4.0,Lightning,43.26661,-116.12597,Aug,0,26.32527778,4.353055556,27.55277778,0.0,1994
403,1710,30.0,Utilities,39.175,-119.83,Oct,0,10.83545455,1.6530303030000002,56.01223242,0.0,1995
404,1711,4.0,Debris Burning,35.01218333,-84.25651666,Apr,0,13.1084494,1.5551532030000002,66.68411037,21.9,2014
405,1713,3.0,Arson,38.85449901,-79.83531315,Apr,0,10.11782609,2.082173913,68.31395349,60.6,1998
406,1714,2.0,Arson,35.8506,-85.173683,Mar,0,2.057968476,3.491768827,76.7251773,35.9,2013
407,1717,3.0,Utilities,37.99803165,-80.8932798,Apr,0,8.33164557,3.066497462,69.96256684,0.0,2003
408,1718,1.0,Arson,35.64444,-106.72669,Jun,1,19.33333333,3.603333333,35.86666667,0.0,2010
409,1719,250.0,Lightning,33.4001,-103.7172,Apr,0,26.06694444,4.626111111,69.91666667,0.0,1994
410,1731,4.0,Debris Burning,31.6923634,-89.84925209,Mar,0,9.783333333,2.1175,60.07777778,0.0,1998
411,1737,1.03,Arson,47.35444444,-94.17194444,Apr,0,3.650763359,3.434732824,54.17557252,18.0,2005
412,1753,5.0,Arson,33.663548,-87.04894399999999,Jan,0,5.676552322999999,0.0,0.0,0.0,2008
413,1754,3.75,Arson,41.586832,-74.19917571,May,0,15.31804281,4.094656489,46.61685824,0.0,2001
414,1755,1.5,Lightning,47.55,-109.5841,Jun,0,12.9505848,4.042982456,58.93567251,0.0,1994
415,1761,1.89,Debris Burning,32.35810278,-84.20607778,Mar,0,9.621621622,2.446784716,65.01842752,0.0,2014
416,1762,2.0,Lightning,39.06333333,-104.9327778,Jun,1,0.0,0.0,0.0,0.0,2004
417,1772,1.0,Lightning,41.338,-109.3985,Aug,0,19.47368421,5.721052632,44.96808511,0.0,1997
418,1776,5.0,Debris Burning,35.2078,-87.971067,Mar,0,7.681548975,2.704783599,65.8405467,26.4,2014
419,1791,200.0,Arson,47.9875,-99.0296,Oct,1,6.837535014,5.802292264,62.32786885,0.5,1999
420,1792,15.0,Debris Burning,31.26656944,-84.876375,Mar,0,9.57962963,2.158796296,67.74759615,0.0,2015
421,1794,0.66,Debris Burning,32.91407029,-84.56089574,Aug,0,28.39334027,1.517689906,67.97346072,0.0,2011
422,1795,1.5,Debris Burning,26.2275,-98.35555556,Jun,1,28.05126582,5.680379747000001,77.20851064,37.4,2004
423,1797,15.0,Lightning,32.89211667,-94.68493333,Jun,0,30.36585366,3.660492611000001,60.03343465,0.0,2011
424,1801,15.0,Arson,31.64687026,-90.12721091,Feb,0,5.433913043,4.090217391,67.40087146,26.2,1996
425,1802,0.55,Accidental,33.6413,-83.9524,Jul,0,28.14638889,2.7284122560000004,62.53481894,17.0,1995
426,1806,1.0,Debris Burning,33.05585364,-88.95578915,Jan,0,0.0,0.0,0.0,0.0,1995
427,1811,1.2,Utilities,41.61869,-87.18137,Sep,0,16.01111111,4.328,0.0,0.0,1995
428,1817,4.0,Accidental,35.0856,-108.7867,Jul,0,0.0,0.0,0.0,0.0,1997
429,1818,150.0,Lightning,41.7,-117.48333329999998,Jul,1,26.82,3.730088496,16.22566372,0.0,1994
430,1819,3.0,Debris Burning,33.587684499999995,-86.3352112,Mar,0,-13.85883306,2.869444444,0.0,0.0,2011
431,1821,10.0,Debris Burning,33.904513,-86.350371,Dec,0,3.0333333330000003,3.822222222,75.68333333,0.0,2006
432,1834,2.0,Debris Burning,33.506649,-81.134491,Feb,0,6.9684931510000006,3.140078585,51.00744417,15.3,2015
433,1835,10.0,Lightning,63.6828,-151.0856,Jun,92,27.99916667,3.5480555560000004,77.98055556,0.0,1993
434,1837,1.2,Lightning,44.73,-101.8288,Aug,0,26.9040107,4.410427807,44.69786096,0.8,2006
435,1852,10.0,Arson,41.995131,-122.603839,Oct,2,0.0,0.0,0.0,0.0,2003
436,1855,19520.0,Lightning,45.27,-114.805,Aug,91,22.23452158,1.388273921,49.90131579,0.0,2007
437,1856,50.0,Debris Burning,37.3789,-83.58984,Oct,0,17.76858513,0.795913462,60.2962963,2.5,2008
438,1861,90.0,Lightning,39.0636,-109.1575,Jul,3,27.63006993,3.41381733,27.2412178,2.0,2009
439,1864,4.01,Debris Burning,34.096418,-92.061036,Sep,0,24.94854369,1.342579075,73.36616162,10.0,2015
440,1878,5.63,Debris Burning,31.67583333,-92.85027778,Feb,0,9.840315107,2.296941613,68.74879692,0.8,2015
441,1881,1.0,Lightning,26.5983,-81.37899999999999,Jul,0,26.82402464,2.822933884,77.09297521,101.2,2015
442,1882,2.0,Arson,34.65,-94.705,Mar,0,0.0,0.0,0.0,0.0,1995
443,1886,5.4,Arson,33.226662,-79.94388599999999,Feb,1,11.57648283,2.12289282,61.46276596,0.0,2012
444,1898,170.0,Debris Burning,36.90167,-84.94834,Nov,0,7.792687747,2.271230159,73.39849624,17.8,2011
445,1906,10.0,Debris Burning,30.5347,-87.4156,Feb,0,8.6625,3.41216458,79.64663024,31.4,2011
446,1909,792.0,Debris Burning,36.4347,-96.0783,Apr,1,11.68692946,4.340041493999999,69.77593361,90.8,2008
447,1913,7.0,Debris Burning,35.61921666,-94.79961669,Aug,0,28.38276182,2.579240037,60.84873096,0.0,2011
448,1920,0.9,Debris Burning,31.653,-84.2767,Mar,0,17.84356223,3.4628755360000003,77.07371007,66.5,1997
449,1923,110.3,Lightning,41.1567,-116.0739,Jul,12,26.46194226,2.528346457,23.83157895,0.8,2007
450,1924,9.0,Lightning,33.86076,-93.9566,Aug,0,32.00868421,1.710263158,55.70526316,0.0,2011
451,1926,12.0,Arson,29.6254,-83.2385,Mar,0,15.89106145,3.2388268160000004,68.09169054,63.0,2011
452,1932,1.0,Arson,30.99386234,-89.33860563,Nov,0,17.14817927,1.949859944,77.16806723,0.0,1994
453,1939,2.43,Debris Burning,31.6625,-84.77501944,Jan,0,0.0,0.0,0.0,0.0,2015
454,1942,1.12,Arson,34.1215,-84.7566,May,0,17.03527778,2.494722222,62.25977654,13.8,1992
455,1945,4.0,Arson,47.975,-98.8296,Apr,0,8.63538874,4.856836461,57.95185185,11.0,1998
456,1953,8.4,Arson,31.5493,-81.4545,Sep,0,24.49774011,3.179096045,70.05681818,1.3,1994
457,1955,0.8,Arson,47.8692,-95.1805,Mar,0,4.650047037,4.090216369,64.69904963,0.0,2012
458,1959,3.0,Arson,34.31863882,-84.89151561,Aug,0,0.0,0.0,0.0,0.0,2002
459,1962,1.0,Debris Burning,47.60666667,-115.22,Mar,0,6.565,2.706666667,0.0,0.0,1995
460,1971,16.0,Lightning,32.091359999999995,-96.95972,Oct,0,24.58154706,2.611556384,41.4277726,0.0,2011
461,1974,0.8,Lightning,33.78555556,-108.70166670000002,Jun,1,0.0,0.0,0.0,0.0,1999
462,1977,4.0,Arson,34.70915398,-89.4465169,Sep,0,26.99805556,3.622777778,59.11944444,0.3,1998
463,1985,2.0,Debris Burning,47.17398,-121.05123,May,10,0.100871249,2.645088409,83.56367226,63.9,2008
464,1986,3.0,Debris Burning,35.9667,-110.584,Mar,0,0.0,0.0,0.0,0.0,1996
465,1988,0.98,Arson,32.3893,-81.58800000000001,May,0,24.00120337,2.686987952,59.78313253,0.0,2002
466,1989,6.0,Utilities,33.716111100000006,-116.871111,May,0,14.78476563,2.4921875,67.19512195,0.5,2010
467,1997,2.0,Debris Burning,37.83625,-85.54896,Mar,0,8.291448931,4.325415677,74.96226415,102.1,2011
468,1999,6.0,Lightning,31.70405,-95.31631667,Jul,0,27.04118756,2.413195099,58.77002828,0.0,2013
469,2000,1.9,Lightning,33.93,-109.9207,Aug,0,25.69473684,4.145263158000001,37.41052632,0.0,1996
470,2002,0.74,Debris Burning,34.7386,-84.8854,Mar,0,9.559344262,2.584868421,55.14900662,0.0,1994
471,2005,5.0,Utilities,35.7619444,-106.598333,May,11,9.293518519,4.096574073999999,43.7953271,0.0,2010
472,2007,2.0,Debris Burning,40.7184,-75.0295,Apr,12,5.280501393,3.893837535,0.0,0.0,2013
473,2012,1.0,Lightning,33.0123,-105.428,Jul,0,21.41769743,3.013346044,45.05268199,0.0,2002
474,2015,1.0,Utilities,46.6711,-92.5881,Apr,0,5.902777778,3.631481481,71.73611111,0.0,2012
475,2019,4.0,Debris Burning,37.6,-97.52,Feb,0,0.846180556,6.031423611,71.49907579,20.8,2015
476,2023,6.0,Arson,38.09469758,-81.18977161,Apr,0,9.853359684,2.44501992,52.87848606,19.0,2013
477,2026,1.0,Accidental,47.8666,-95.1336,Mar,0,-1.303641457,3.823529412,70.59383754,0.0,1995
478,2027,130.0,Debris Burning,45.2155,-107.6201,Oct,0,12.94736842,2.686703601,37.07202216,0.0,2003
