,fire_size,fire_cause,latitude,longitude,discovery_month,putout_time,Temp_pre_7,Wind_pre_7,Hum_pre_7,Prec_pre_7,year
1085,9.0,Arson,35.8003,-94.53392,Feb,0,3.820289855,2.979227053,67.83832335,24.0,2013
1086,3.8,Utilities,35.79222222,-82.01472222,Feb,0,5.302186879,1.268190855,61.31701632,0.0,2011
1087,3.5,Debris Burning,48.1109,-105.3189,Apr,0,6.373913043,3.517391304,67.04545455,0.0,1995
1089,5.0,Utilities,39.5214825,-78.32149812,Jul,0,26.59116022,2.805524862,48.79558011,0.0,1999
1093,1.0,Arson,45.563,-107.6611,Jan,0,0.0,0.0,0.0,0.0,2006
1097,1.0,Debris Burning,36.51855,-86.556833,Mar,0,4.568992248,2.174806202,70.49799197,1.0,2014
1099,80.0,Utilities,45.71166667,-102.5286111,Aug,0,24.26592179,4.410055866,49.36312849,1.0,2006
1101,750.0,Arson,47.92056,-95.37611,Apr,0,10.42460317,5.156150794,54.50198413,0.0,2010
1103,1.0,Arson,34.6769444,-93.2147222,Sep,0,20.98864865,0.896756757,71.15882353,0.3,2010
1104,1.0,Arson,37.81888889,-91.93388889,Apr,1,15.41747573,5.126213592,52.50980392,2.8,2000
1105,61.0,Arson,34.97711577,-89.32270676,Mar,0,11.11845238,3.202380952,52.01785714,0.0,1994
1110,13.0,Arson,34.992608000000004,-87.255062,Mar,0,0.0,0.0,0.0,0.0,2006
1122,168.3,Utilities,45.27,-107.6309,Aug,0,21.91729323,4.190601504,34.48120301,0.3,2008
1129,1.0,Utilities,36.17985,-75.84795,Jul,0,25.275,4.8761904760000006,0.0,0.0,2013
1131,100.0,Lightning,38.8333,-109.8173,Jul,0,23.3,10.8,0.0,0.0,1993
1136,1.08,Arson,31.6179,-81.6144,Jun,1,25.73417722,4.169620253,64.25641026,0.5,1996
1140,12.98,Debris Burning,32.2356,-83.5304,Jan,0,0.0,0.0,0.0,0.0,2001
1151,0.6,Accidental,44.0772,-99.4571,Apr,0,6.871287129,7.155445545,57.37623762,0.0,2002
1152,2.0,Debris Burning,31.5288425,-89.35136159,Mar,0,11.0742515,1.680838323,67.94610778,0.0,1993
1153,1.0,Lightning,45.66833333,-118.04833329999998,Jul,0,17.42857143,0.867532468,61.48979592,0.0,1998
1157,2.0,Arson,30.38334452,-88.64694805,Sep,0,27.44117647,5.241830065,0.0,0.0,1995
1182,0.75,Debris Burning,48.6419,-119.1895,Aug,69,24.7391129,4.1384615380000005,32.55060729,2.1,2015
1183,60.0,Arson,34.9286369,-89.54180698,Sep,0,23.65771429,3.0857142860000004,56.07647059,6.9,1999
1199,1.0,Lightning,35.8911,-108.8073,Aug,0,19.89902913,2.92184466,62.18446602,22.6,2005
1207,43.7,Utilities,43.202603,-86.09146,Jul,0,24.83928571,4.075595238,79.42857143,0.0,2013
1210,6.5,Lightning,44.6061,-105.3747,Aug,1,17.91230769,5.151794872,56.33333333,16.3,2009
1211,1.0,Utilities,27.4463,-82.4795,Feb,0,15.68878924,2.623766816,80.39459459,0.6,2011
1212,300.0,Accidental,37.96294298,-81.40544539,Apr,1,14.22715517,3.412068966,47.19565217,11.8,2014
1213,224.0,Lightning,30.35333333,-82.52694444,Aug,1,20.16309524,2.558333333,77.0625,0.0,2013
1214,4.0,Debris Burning,31.3266,-81.8971,Apr,0,22.36904762,3.448717949,56.12857143,0.3,2001
1216,1.0,Arson,30.567285,-88.199508,May,0,20.03092784,3.071649485,70.49681529,15.8,2004
1224,10.0,Debris Burning,32.691990000000004,-81.113876,Mar,0,17.03959391,2.362944162,76.13333333,4.8,2012
1231,24.0,Utilities,36.68361,-85.61339,Nov,0,0.0,0.0,0.0,0.0,2009
1235,57.0,Lightning,67.983,-147.7194,Jun,8,14.63961814,3.4011990410000004,39.89448441,0.0,2004
1236,2.0,Accidental,39.55455495,-80.10804517,Nov,0,14.06578947,3.026315789,66.98684211,3.0,2005
1244,30.0,Utilities,34.171341,-79.426468,Jun,0,23.62133891,1.633891213,66.77874187,0.0,2014
1245,6.0,Utilities,34.15802726,-90.01556641,Aug,0,27.28025478,1.824675325,70.75,0.0,1996
1247,1.5,Accidental,30.91638889,-83.02333333,Jan,0,0.0,0.0,0.0,0.0,2014
1260,25.0,Accidental,34.8972,-114.6331,Jul,4,38.14674556,4.323353293,22.95209581,0.0,2015
1268,15.0,Debris Burning,31.61454737,-89.86451855,Aug,0,25.78392857,1.419642857,78.66071429,0.0,1992
1271,76.0,Lightning,38.75,-112.7174,Jul,2,28.72413793,1.975862069,30.0,0.0,1994
1276,21.0,Debris Burning,30.83833333,-95.82066667,Jul,0,27.19137056,1.797435897,72.88717949,0.0,2014
1277,2.0,Arson,37.989414,-120.412489,Oct,0,16.48965517,2.247126437,54.37356322,5.1,2007
1280,12.79,Debris Burning,31.8415,-83.915,Sep,0,21.72654028,2.945023697,73.13978495,14.8,1996
1285,4.0,Arson,47.087222,-68.048611,Jul,0,23.98511905,3.517261905,69.29761905,0.0,2013
1291,18.0,Debris Burning,38.554,-82.8766,Oct,1,12.44047619,1.4416666669999998,67.81818182,0.0,2015
1294,2.2,Accidental,48.41666667,-107.73333329999998,Sep,0,23.27514451,5.056647399,37.3583815,0.5,1996
1297,2.17,Debris Burning,30.77560111,-84.54970796,Aug,0,28.96215139,1.897211155,63.24455206,0.0,2011
1298,35.0,Debris Burning,37.97974,-83.27219000000001,Apr,0,16.14300518,1.824870466,46.83246073,11.2,2010
1301,5.0,Debris Burning,36.341666700000005,-83.105,Apr,0,11.83246073,3.441884817,64.51666667,29.7,2005
1304,2613.0,Arson,36.8039,-96.2222,Mar,3,10.35990338,3.431884058,69.65217391,17.8,2010
1309,1.0,Arson,47.9472,-117.9017,Jun,3,15.46976744,2.775641026,47.01282051,0.0,2014
1310,1.0,Debris Burning,43.73333333,-85.7,May,0,14.49101796,2.386227545,62.8875,0.0,2000
1311,40.0,Arson,32.90267852,-89.65007209,Mar,0,6.055357142999999,5.625595238,66.57142857,81.6,1993
1312,0.8,Arson,47.8725,-94.9872,Apr,0,5.446812748999999,3.394023904,48.57884232,0.8,2009
1323,1.0,Accidental,43.0839,-102.5936,Jun,0,20.72972973,4.608783784,58.87412587,0.0,2006
1327,3.0,Arson,33.3001,-110.434,Jul,0,26.97124736,1.439112051,55.96617336,0.0,1992
1328,23.8,Lightning,35.76823,-106.29758,May,2,19.68070175,4.818421053,38.50877193,0.0,1993
1335,5.0,Arson,30.95070175,-88.71448482,Mar,0,9.161616162,3.702525253,58.94949495,0.0,2013
1336,3.0,Utilities,31.81123333,-95.6897,Aug,0,32.55976096,2.511354582,47.78884462,0.0,2011
1339,5.0,Lightning,30.42027778,-94.66861111,Aug,0,0.0,0.0,0.0,0.0,2009
1344,0.85,Arson,44.49334173,-73.43414422,May,0,11.8,3.051075269,65.03932584,19.6,2009
1348,9.9,Utilities,31.1381,-81.9779,Apr,0,17.62186047,3.936744186,77.38834951,19.4,1997
1357,0.75,Debris Burning,40.7575,-76.39,Mar,3,2.617888563,2.914076246,57.53169014,4.9,2015
1366,2.0,Arson,32.05669182,-88.63343168,Sep,0,22.88342541,2.053038674,70.6519337,0.0,1995
1368,1.1,Debris Burning,32.45363889,-81.70655556,Mar,0,14.98396794,3.066733467,51.86744186,0.0,2013
1369,6.0,Accidental,34.03666667,-111.2883333,Jun,0,24.88571429,3.238095238,29.28571429,0.0,1994
1370,2.0,Utilities,31.05277778,-89.18444444,Feb,2,15.05421687,2.199393939,69.94409938,0.0,2000
1375,95.0,Lightning,30.75407502,-103.7228986,Aug,0,28.02114943,2.956551724,36.32413793,0.0,2011
1376,1.0,Arson,33.932387899999995,-88.1866787,Nov,0,8.642642643,2.771771772,79.40939597,5.8,2011
1386,10.0,Utilities,31.05847125,-89.92895612,Feb,0,10.56964286,1.905952381,67.38690476,0.0,1995
1393,1077.0,Lightning,45.44222222,-114.5575,Aug,12,21.92650334,1.775723831,42.03786192,0.0,2012
1396,2.0,Arson,34.765,-95.88333333,Feb,0,10.32666667,3.572727273,70.52201258,12.0,1992
1399,3.0,Accidental,38.4621,-107.8663,Mar,0,4.528089888,4.434831461,44.6011236,3.0,2013
1407,4.0,Arson,34.85124287,-88.46385917,May,0,27.68118812,3.261386139,56.90099010000001,0.0,1996
1416,2.0,Debris Burning,45.6894,-97.1606,Apr,0,0.0,0.0,0.0,0.0,2001
1423,30.0,Accidental,48.0361,-94.8855,May,0,9.033730159,5.133732535,68.85154639,0.0,2009
1430,5.0,Lightning,36.11472222,-105.84166670000002,Jul,1,18.76190476,3.024404762,39.18055556,0.3,2008
1432,2.3,Debris Burning,33.316125,-84.54743056,Mar,0,14.25729537,2.016014235,80.81349206,9.4,2015
1436,4.0,Arson,30.49633333,-95.34413333,Aug,0,28.35515464,1.832989691,75.32989691,4.3,2009
1437,6.08,Arson,33.7788,-85.3301,Jul,0,28.84695122,1.432317073,71.65822785,0.0,1993
1441,8330.0,Lightning,26.03333,-81.3,Jun,4,25.30972222,1.432738095,0.0,0.0,2008
1443,0.54,Utilities,34.8586,-85.053,Jul,0,29.20299401,1.708982036,58.23952096,0.0,1993
1451,0.75,Lightning,44.59209786,-73.57234104,Apr,0,6.184210526,2.340350877,67.27027027,34.5,2005
1454,6.5,Lightning,42.885,-114.0164,Jul,0,24.20175439,3.071345029,39.26900585,0.0,2012
1455,30.0,Debris Burning,47.9722,-98.8726,May,0,15.05357143,5.494011976,70.21556886,47.5,1996
1459,7.0,Lightning,29.3822,-82.7936,Aug,0,27.46305419,1.675862069,77.5320197,12.4,2011
1466,20.0,Utilities,34.6264,-95.318,Jul,0,26.39516908,3.32815534,73.12135922,47.5,2014
1474,2.0,Lightning,36.8728,-108.1854,Jul,0,21.69805195,4.006493506,51.99350649,12.0,1996
1489,1.5,Arson,36.86805556,-84.4025,Mar,3,8.592814371000001,2.037724551,57.15060241,0.0,1999
1490,28.0,Utilities,44.8697263,-88.12391024,Apr,0,9.542857143,4.906547619,52.94047619,13.7,1994
1494,1.0,Arson,31.50864378,-89.82670329999999,Aug,0,26.72097902,2.1881118880000003,76.81118881,0.0,1995
1496,3.0,Debris Burning,47.8797,-94.8908,Apr,0,4.84040404,2.993737374,50.51214575,0.0,2003
1504,10.0,Lightning,34.20215,-93.20682,Aug,0,32.99244186,1.802906977,53.93604651,37.3,2011
1509,1.0,Arson,34.81073171,-88.23701148,Mar,0,11.4516129,3.566129032,70.44262295,0.0,1997
1512,1.0,Debris Burning,30.84941667,-94.75041667,Mar,0,13.82056452,1.919758065,63.89430894,6.6,2013
1518,5.6,Utilities,38.7025,-120.5541667,Jun,0,16.10176471,1.987647059,46.76470588,0.0,2012
1519,3.5,Arson,33.4735,-111.8174,Jun,0,37.69642857,4.475,15.53571429,0.0,2008
1522,0.8,Debris Burning,38.02980904,-82.12238461,Jun,0,22.7744856,1.19382716,69.15767635,9.2,2005
1524,1.0,Accidental,41.397363,-72.9222116,Jul,0,23.15329341,3.75060241,0.0,0.0,2010
1527,1.5,Debris Burning,47.8666,-94.9836,Apr,0,8.36547619,4.410119048,48.08383234,0.0,1994
1528,60.0,Debris Burning,34.30333333,-78.32166667,Apr,0,17.65148515,2.0873267330000003,73.79826464,0.0,2012
1531,1.0,Arson,36.107690000000005,-108.85778,May,1,16.77653631,6.015083799,17.68156425,0.0,2012
1536,75.0,Lightning,46.2739,-108.1459,Aug,0,19.07692308,3.011188811,57.65734266,26.0,1998
1539,3.0,Utilities,34.83888889,-76.80666667,Feb,0,-3.091071429,5.149404762,88.85271318,0.0,2013
1542,1.5,Utilities,34.0945,-109.9229,Aug,0,22.8974359,4.971052632,36.28947368,0.0,2002
1543,1.0,Arson,30.79303333,-93.71521667,Feb,0,16.36607143,2.169047619,77.14880952,0.0,2011
1545,5.0,Debris Burning,33.616177,-81.35038,Apr,0,11.82926829,2.691608392,64.03355705,16.7,2013
1554,4.0,Arson,35.55502,-93.93016,Jun,0,27.55465116,1.6947674419999998,54.28571429,6.6,2012
1564,3.0,Arson,33.3501,-110.434,Aug,0,31.31587302,1.568253968,35.26984127,0.0,1993
1565,2.5,Lightning,36.47333333,-106.245,Aug,0,0.0,0.0,0.0,0.0,1995
1566,115.0,Lightning,38.80916667,-116.68194440000002,May,1,15.45341615,4.060248447,22.80124224,0.0,2004
1568,5.0,Debris Burning,33.5995656,-87.87323,May,0,24.69078341,2.982949309,68.52073733,0.0,2011
1582,1.0,Arson,30.91039297,-89.42626365,May,0,22.4952381,2.085263158,65.83157895,5.5,2013
1585,1.21,Debris Burning,30.91525278,-84.53261667,Nov,0,17.01192843,2.250497018,68.29273504,0.0,2012
1593,9.0,Accidental,48.4903,-108.7985,Mar,0,0.986868687,3.903045685,58.52284264,0.0,2008
1596,1.0,Utilities,37.28412,-83.06997,Apr,1,13.67767857,2.312946429,62.62331839,18.6,2009
1597,8.0,Debris Burning,33.731216,-81.68399000000001,Oct,0,12.84285714,1.879387755,56.66972477,0.0,2013
1599,62.0,Lightning,29.48277778,-81.80916667,Aug,2,0.0,0.0,0.0,0.0,2014
1608,23.0,Accidental,30.19416667,-84.81638889,Feb,0,15.90178571,3.25952381,78.19642857,0.0,2013
1610,94.0,Arson,37.95896804,-82.46998378,Feb,1,0.0,0.0,0.0,0.0,1992
1613,1.0,Debris Burning,36.1975,-78.18826667,Feb,0,9.27833002,1.681510934,50.80110497,0.0,2012
1620,8.9,Arson,36.8961,-94.7139,Mar,0,4.796407186000001,3.462275449,67.89620758,0.0,2008
1624,1221.0,Lightning,40.05,-105.05,Jul,6,27.89349593,4.998373984,22.63414634,0.0,1994
1626,15.0,Lightning,42.28833333,-112.3533333,Aug,0,0.0,0.0,0.0,0.0,1996
1627,88.0,Debris Burning,45.79132749,-94.09810455,Apr,0,3.882936508,3.222111554,55.70647773,0.0,2015
1628,1.0,Arson,34.83688894,-88.24872434,Mar,0,9.313953488,3.629457364,60.2,0.0,1994
1629,3073.0,Lightning,47.4289,-114.3914,Aug,31,20.06464646,2.070618557,45.42268041,0.0,2015
1633,15.0,Arson,35.87686666,-94.55785001,Sep,0,25.17821782,3.944554455,53.82376238,0.0,2011
1634,8.25,Lightning,32.85722222,-108.8655556,Jun,8,22.992,4.2264,23.19438878,0.0,2007
1635,1.0,Arson,34.78437471,-88.23626317,Feb,0,11.239,2.991,57.64210526,0.0,1995
1639,2.0,Utilities,38.78,-99.56,Sep,0,22.55467197,4.744333996,54.79125249,6.3,2015
1642,6.78,Utilities,32.12529791,-83.78150273,May,0,26.01785714,2.7450396830000003,62.75925926,0.0,2012
1643,14.3,Lightning,40.5375,-110.1622,Aug,3,22.33687151,2.129775281,42.88202247,0.0,2012
1650,1.0,Debris Burning,33.28314428,-89.30941383,Mar,0,10.57738095,2.942261905,60.35151515,0.0,1998
1664,0.86,Arson,40.8301,-73.0211,Jul,36,23.00952381,2.925,65.17261905,3.8,2014
1669,1.0,Lightning,34.1184,-110.4423,Jul,1,26.3902439,3.704878049,32.63414634,0.0,1996
1673,12.0,Utilities,31.165,-89.14,Feb,1,11.62732919,2.024223602,66.62111801,0.0,1996
1677,120.0,Utilities,33.77845,-117.459261,Aug,0,25.25,1.9125,55.44578313,0.0,1998
1688,3.5,Accidental,47.38306,-95.49222,Apr,0,11.02788845,2.456972112,51.12195122,0.0,2010
1694,3.0,Debris Burning,34.13116667,-78.85683333,Jul,0,26.0362,1.6626,81.536,41.0,2013
1695,1.06,Debris Burning,31.45949288,-84.51523117,May,0,13.14632937,3.853571429,0.0,0.0,2011
1705,5.0,Debris Burning,30.925,-85.5009,Jan,0,0.0,0.0,0.0,0.0,2014
1707,4.0,Lightning,43.26661,-116.12597,Aug,0,26.09821429,4.310119048,27.19642857,0.0,1994
1710,30.0,Utilities,39.175,-119.83,Oct,0,7.584868421,1.592763158,60.55033557,0.0,1995
1711,4.0,Debris Burning,35.01218333,-84.25651666,Apr,0,14.32231076,1.379880478,64.32352941,5.7,2014
1713,3.0,Arson,38.85449901,-79.83531315,Apr,0,9.515546218,1.913865546,71.38709677,44.0,1998
1714,2.0,Arson,35.8506,-85.173683,Mar,0,1.493971631,3.865248227,75.64855072,33.6,2013
1717,3.0,Utilities,37.99803165,-80.8932798,Apr,0,8.239130435,3.754744526,69.18181818,0.0,2003
1718,1.0,Arson,35.64444,-106.72669,Jun,1,20.76923077,2.930769231,34.30769231,0.0,2010
1719,250.0,Lightning,33.4001,-103.7172,Apr,0,25.93928571,5.4059523810000005,72.20238095,0.0,1994
1731,4.0,Debris Burning,31.6923634,-89.84925209,Mar,0,7.023809524,2.439880952,55.64285714,0.0,1998
1737,1.03,Arson,47.35444444,-94.17194444,Apr,0,6.0,4.195436508,55.08134921,18.0,2005
1753,5.0,Arson,33.663548,-87.04894399999999,Jan,0,0.0,0.0,0.0,0.0,2008
1754,3.75,Arson,41.586832,-74.19917571,May,0,16.61935484,4.140458015,49.66412214,0.0,2001
1755,1.5,Lightning,47.55,-109.5841,Jun,0,13.98765432,3.74382716,60.0308642,0.0,1994
1761,1.89,Debris Burning,32.35810278,-84.20607778,Mar,0,8.296222664,3.165407555,74.57718121,0.0,2014
1762,2.0,Lightning,39.06333333,-104.9327778,Jun,1,0.0,0.0,0.0,0.0,2004
1772,1.0,Lightning,41.338,-109.3985,Aug,0,21.21052632,4.578947368,43.52631579,0.0,1997
1776,5.0,Debris Burning,35.2078,-87.971067,Mar,0,11.19698492,2.57839196,67.21105528,0.0,2014
1791,200.0,Arson,47.9875,-99.0296,Oct,1,6.223529412,6.524852071000001,57.11851852,0.0,1999
1792,15.0,Debris Burning,31.26656944,-84.876375,Mar,0,10.3234127,1.824801587,77.67118644,0.0,2015
1794,0.66,Debris Burning,32.91407029,-84.56089574,Aug,0,28.91968912,1.516580311,64.64829396,0.0,2011
1795,1.5,Debris Burning,26.2275,-98.35555556,Jun,1,27.37510204,5.787346939,80.52674897,32.3,2004
1797,15.0,Lightning,32.89211667,-94.68493333,Jun,0,29.12688172,2.905411255,64.92165899,0.0,2011
1801,15.0,Arson,31.64687026,-90.12721091,Feb,0,10.53622449,3.532142857,60.38265306,0.3,1996
1802,0.55,Accidental,33.6413,-83.9524,Jul,0,28.48154762,2.947305389,64.17964072,15.0,1995
1806,1.0,Debris Burning,33.05585364,-88.95578915,Jan,0,0.0,0.0,0.0,0.0,1995
1811,1.2,Utilities,41.61869,-87.18137,Sep,0,16.15769231,3.916346154,0.0,0.0,1995
1817,4.0,Accidental,35.0856,-108.7867,Jul,0,0.0,0.0,0.0,0.0,1997
1818,150.0,Lightning,41.7,-117.48333329999998,Jul,1,28.00714286,4.068867925,17.24528302,0.0,1994
1819,3.0,Debris Burning,33.587684499999995,-86.3352112,Mar,0,-12.0901737,2.663095238,0.0,0.0,2011
1821,10.0,Debris Burning,33.904513,-86.350371,Dec,0,-3.43452381,5.120238095,74.36309524,0.0,2006
1834,2.0,Debris Burning,33.506649,-81.134491,Feb,0,4.265740741,3.843055556,46.65550239,0.0,2015
1835,10.0,Lightning,63.6828,-151.0856,Jun,92,28.35119048,4.417857143,76.75595238,0.0,1993
1837,1.2,Lightning,44.73,-101.8288,Aug,0,25.87696629,5.008426966,51.88764045,0.8,2006
1852,10.0,Arson,41.995131,-122.603839,Oct,2,0.0,0.0,0.0,0.0,2003
1855,19520.0,Lightning,45.27,-114.805,Aug,91,21.28657315,1.4360721440000002,50.0761523,0.0,2007
1856,50.0,Debris Burning,37.3789,-83.58984,Oct,0,16.027322400000003,1.006557377,57.49726776,2.5,2008
1861,90.0,Lightning,39.0636,-109.1575,Jul,3,27.4,3.2061538460000003,30.42051282,0.0,2009
1864,4.01,Debris Burning,34.096418,-92.061036,Sep,0,26.18712871,0.894527363,74.77486911,0.0,2015
1878,5.63,Debris Burning,31.67583333,-92.85027778,Feb,0,11.78472222,2.029563492,66.63793103,0.0,2015
1881,1.0,Lightning,26.5983,-81.37899999999999,Jul,0,27.15911111,2.482666667,76.94666667,26.9,2015
1882,2.0,Arson,34.65,-94.705,Mar,0,0.0,0.0,0.0,0.0,1995
1886,5.4,Arson,33.226662,-79.94388599999999,Feb,1,7.932405567000001,1.733996024,58.612033200000006,0.0,2012
1898,170.0,Debris Burning,36.90167,-84.94834,Nov,0,8.007239819,1.890045249,69.70807453,0.5,2011
1906,10.0,Debris Burning,30.5347,-87.4156,Feb,0,7.066666667000001,3.25045045,72.52968037,7.1,2011
1909,792.0,Debris Burning,36.4347,-96.0783,Apr,1,10.72008929,4.583928571,68.05803571,72.4,2008
1913,7.0,Debris Burning,35.61921666,-94.79961669,Aug,0,30.09343936,2.021868787,60.38181818,0.0,2011
1920,0.9,Debris Burning,31.653,-84.2767,Mar,0,19.63243243,3.4606177610000004,80.31779661,25.3,1997
1923,110.3,Lightning,41.1567,-116.0739,Jul,12,26.72688172,2.966129032,27.14516129,0.8,2007
1924,9.0,Lightning,33.86076,-93.9566,Aug,0,33.36428571,1.923626374,50.19230769,0.0,2011
1926,12.0,Arson,29.6254,-83.2385,Mar,0,13.27218935,3.088757396,66.02380952,51.3,2011
1932,1.0,Arson,30.99386234,-89.33860563,Nov,0,17.45939394,1.861212121,78.78787879,0.0,1994
1939,2.43,Debris Burning,31.6625,-84.77501944,Jan,0,0.0,0.0,0.0,0.0,2015
1942,1.12,Arson,34.1215,-84.7566,May,0,13.5702381,2.864880952,59.93452381,5.5,1992
1945,4.0,Arson,47.975,-98.8296,Apr,0,9.550295858,3.858579882,53.73584906,0.0,1998
1953,8.4,Arson,31.5493,-81.4545,Sep,0,24.2075,2.8525,67.25,1.0,1994
1955,0.8,Arson,47.8692,-95.1805,Mar,0,11.05122951,3.957172131,57.63869464,0.0,2012
1959,3.0,Arson,34.31863882,-84.89151561,Aug,0,0.0,0.0,0.0,0.0,2002
1962,1.0,Debris Burning,47.60666667,-115.22,Mar,0,6.790625,2.796875,0.0,0.0,1995
1971,16.0,Lightning,32.091359999999995,-96.95972,Oct,0,23.95626243,2.838568588,35.76341948,0.0,2011
1974,0.8,Lightning,33.78555556,-108.70166670000002,Jun,1,0.0,0.0,0.0,0.0,1999
1977,4.0,Arson,34.70915398,-89.4465169,Sep,0,26.19761905,4.157142857,52.72619048,0.0,1998
1985,2.0,Debris Burning,47.17398,-121.05123,May,10,1.137171717,2.771725572,84.75313808,25.4,2008
1986,3.0,Debris Burning,35.9667,-110.584,Mar,0,0.0,0.0,0.0,0.0,1996
1988,0.98,Arson,32.3893,-81.58800000000001,May,0,24.72995781,2.814376321,62.88372093,0.0,2002
1989,6.0,Utilities,33.716111100000006,-116.871111,May,0,14.75915493,2.8995305160000004,65.12676056,0.5,2010
1997,2.0,Debris Burning,37.83625,-85.54896,Mar,0,10.26432161,4.398492462,73.97126437,18.4,2011
1999,6.0,Lightning,31.70405,-95.31631667,Jul,0,26.45611222,1.5733466930000002,47.26052104,0.0,2013
2000,1.9,Lightning,33.93,-109.9207,Aug,0,24.65957447,4.523404255,43.53191489,0.0,1996
2002,0.74,Debris Burning,34.7386,-84.8854,Mar,0,7.264539007000001,2.765,50.66906475,0.0,1994
2005,5.0,Utilities,35.7619444,-106.598333,May,11,8.420634921,4.366666667,40.706,0.0,2010
2007,2.0,Debris Burning,40.7184,-75.0295,Apr,12,6.845833333,3.878313253,0.0,0.0,2013
2012,1.0,Lightning,33.0123,-105.428,Jul,0,19.93711968,2.87505071,56.62040816,0.0,2002
2015,1.0,Utilities,46.6711,-92.5881,Apr,0,5.232142857,3.288492063,70.42261905,0.0,2012
2019,4.0,Debris Burning,37.6,-97.52,Feb,0,4.487053571000001,4.609821429,68.23383085,0.0,2015
2023,6.0,Arson,38.09469758,-81.18977161,Apr,0,14.89043478,2.5187772930000003,46.07423581,7.2,2013
2026,1.0,Accidental,47.8666,-95.1336,Mar,0,3.351497006,3.206586826,72.68862275,0.0,1995
2027,130.0,Debris Burning,45.2155,-107.6201,Oct,0,13.52046784,2.135087719,37.12865497,0.0,2003
2028,1.1,Debris Burning,31.46638889,-82.23573056,Jan,0,0.0,0.0,0.0,0.0,2013
2032,15.04,Debris Burning,32.32505456,-81.89207404,Feb,0,21.0,2.214285714,41.16666667,0.0,2012
2041,1.0,Debris Burning,37.112967,-121.688667,Oct,0,17.02777778,1.850704225,70.92957746,0.0,2011
2042,10.0,Debris Burning,33.783333,-79.683334,Jan,0,0.0,0.0,0.0,0.0,2013
2043,1.0,Lightning,46.76,-121.255,Jul,8,17.81611111,3.898324022,57.00636943,0.0,1994
2056,5.0,Debris Burning,35.57558333,-94.92695001,Mar,0,7.96031746,3.846825397,60.68530021,0.0,2011
2059,2.0,Debris Burning,43.0083,-108.8354,Apr,0,7.757142857000001,3.725,48.10778443,3.8,1996
2061,47.0,Debris Burning,33.1667,-116.6342,Jan,1,0.0,0.0,0.0,0.0,1992
2062,1.0,Arson,43.61833333,-115.96833329999998,Aug,0,27.58452381,4.002380952,28.7797619,0.0,1994
2066,0.64,Arson,42.15955068,-76.09941131,Apr,0,7.503333333,3.34,61.88888889,3.5,2008
2070,1.0,Arson,34.762455,-82.355736,Nov,0,8.594684385,3.766112957,62.32225914,0.0,2012
2084,8.0,Debris Burning,37.39453,-84.42578,Nov,0,10.43636364,2.18562753,73.80549199,0.0,2007
2089,1390.0,Lightning,37.70666667,-111.8302778,Aug,63,17.6013245,3.642666667,39.00666667,0.0,2007
2091,2.86,Debris Burning,31.0704,-84.814,Jan,0,0.0,0.0,0.0,0.0,1994
2100,5.0,Debris Burning,42.02514,-77.34664056,Mar,0,-2.430545455,2.877454545,76.47169811,0.9,2006
2101,2.7,Debris Burning,48.35331,-119.20617,Feb,0,2.575,2.333333333,63.5,0.0,2015
2108,1.0,Debris Burning,32.26045515,-94.21443691,Feb,0,13.49844358,3.896498054,64.83739837,8.2,2009
2116,12.0,Lightning,33.23333333,-108.875,May,1,24.1056962,1.809915612,35.78691983,0.0,1993
2118,2.0,Lightning,40.95655,-120.92275,Aug,0,16.17682927,2.1432926830000003,58.07594937,14.0,1999
2119,10.0,Lightning,37.1983,-108.7307,Jun,0,21.44444444,3.680689655,25.48965517,0.0,2001
2122,2.0,Arson,39.49388889,-123.0936111,Sep,6,23.6,1.305294118,42.07058824,0.0,1998
2124,1.0,Lightning,33.585,-109.4733333,Jul,2,26.98757764,4.042236025,58.8627451,5.1,1998
2125,5.0,Lightning,45.3166,-108.584,Jul,2,19.07066667,3.464,44.60666667,0.0,1996
2128,1.0,Utilities,30.5069631,-88.95722031,Jul,0,27.89230769,2.6835897440000003,75.52307692,0.0,2014
2129,15.0,Debris Burning,37.56805556,-91.37972222,Mar,0,8.754315476,0.0,0.0,0.0,2007
2133,1.0,Arson,34.57553,-92.42013,Nov,0,13.00111111,2.162222222,70.22346369,3.8,2012
