,fire_name,latitude,longitude,state,remoteness
1961,8TH HOLE,39.5519,-119.6652,NV,0.4911290306421831
1962,SNIDER,47.60666667,-115.22,MT,0.4434927557472958
1971,FRANKS RD FIRE,32.091359999999995,-96.95972,TX,0.2728351876563659
1974,SQUIRREL,33.78555556,-108.70166670000002,NM,0.3845980101428419
1985,FOWLER CREEK,47.17398,-121.05123,WA,0.5027749474509315
1986,DENNY,35.9667,-110.584,AZ,0.4017804723823679
1988,FY2002-BULLOCH-137,32.3893,-81.58800000000001,GA,0.1320296185170542
1989,FAIRVIEW,33.716111100000006,-116.871111,CA,0.4660580632492992
1994,TOWNHALL,43.68,-85.81,MI,0.1639755307544652
1997,BARNES FIRE,37.83625,-85.54896,KY,0.1640929947021312
1999,7055,31.70405,-95.31631667,TX,0.2576947565282312
2000,ALCHESAY,33.93,-109.9207,AZ,0.3965029397689252
2005,RIVERA,35.7619444,-106.598333,NM,0.3627651319559533
2012,TUTON,33.0123,-105.428,NM,0.3531521879005559
2014,WOHLFORD 3,33.178331,-116.97159,CA,0.4674384368662156
2015,17CALIBER,46.6711,-92.5881,MN,0.2251460755347054
2019,1191,37.6,-97.52,KS,0.2746494018298819
2023,JENKINS FORK #2,38.09469758,-81.18977161,WV,0.1249861386478565
2026,R7,47.8666,-95.1336,MN,0.2485999564433723
2027,2NDCHANCE,45.2155,-107.6201,MT,0.3686573125736387
2028,FY2013-PIERCE-004,31.46638889,-82.23573056,GA,0.1384621109513537
2032,FY2012-BULLOCH-044,32.32505456,-81.89207404,GA,0.1347768484485181
2056,30157,35.57558333,-94.92695001,OK,0.2514557360937159
2059,HOTSPRINGS,43.0083,-108.8354,WY,0.3812512021667262
2061,SCHOLHOUSE,33.1667,-116.6342,CA,0.4640368923639208
2077,CENTURY,34.29972222,-118.27,CA,0.4798479394823423
2089,TOAD,37.70666667,-111.8302778,UT,0.4131578833623444
2101,JIM CREEK,48.35331,-119.20617,WA,0.4837046033869203
2103,FIVE STAR,38.385,-93.666667,MO,0.2381499363462909
2108,HENDERSON - 068,32.26045515,-94.21443691,TX,0.2470003651940759
2118,LMU LGT 56,40.95655,-120.92275,CA,0.5033714757763408
2119,SUNDANCE,37.1983,-108.7307,CO,0.3828129958241852
2122,GARCIA 2,39.49388889,-123.0936111,CA,0.5263492386786861
2124,SHELL,33.585,-109.4733333,AZ,0.3923229599633926
2125,W.PRYORS,45.3166,-108.584,MT,0.3780789211232342
2126,LOVE CEM. RD.,37.3532486,-88.16657257,KY,0.1880710555820361
2128,4.72014E+12,30.5069631,-88.95722031,MS,0.1998085472737187
2129,BALL HILL,37.56805556,-91.37972222,MO,0.2173991506213499
2131,CR 392 (07),30.2696,-85.1999,FL,0.1659174953822386
2135,RL036,48.1225,-95.5536,MN,0.2524864556263402
2138,KENTON,33.3167,-110.4342,AZ,0.4019855813815947
2143,HAZ HOGS,43.2089,-102.7844,SD,0.3223521384358838
2157,BLACK CREEK,33.34583333,-97.59583333,TX,0.2779483482626557
2159,HORSESHOE LAKE,48.1113,-114.6507,MT,0.4376880863344154
2168,AIRPORT 1,41.0481,-123.6728,CA,0.5316512415463934
2170,THIRTY,36.373483,-88.85985,TN,0.1949409569483557
2184,TWO FINGER,36.72,-84.34166667,KY,0.153840777279355
2195,PARKER CANYON,31.42833333,-110.4505556,AZ,0.4034980772572825
2202,20126,34.7875,-95.83444444,OK,0.2604355178969544
2203,05-02-NOV/MORRIS FIRE-1807,30.3864,-82.2025,FL,0.1389933579615812
2205,HAMPTON 5 (53),28.2821,-81.9995,FL,0.1389156107730369
2213,RUBY,38.16083333,-120.2441667,CA,0.4977241754665276
2227,CUTTING TORCH FIRE,35.7575,-89.48283,TN,0.2009979104163428
2231,SLASH,42.88333333,-122.6833333,OR,0.5207330155639049
2232,RL037,47.8744,-94.9836,MN,0.2471964325661075
2234,PINE WOOD (5),27.8586,-80.5224,FL,0.1261849339783265
2235,RL 337,47.8806,-94.8939,MN,0.2463572325785741
2238,HWY. 157,35.03595,-88.91901700000001,TN,0.1962827612632338
2243,EL MIRAGE,34.6922,-117.5356,CA,0.4721464961497037
2248,FFS 136/ 184 WF,25.987958,-80.492903,FL,0.1276176305228287
2256,LAWN CHAIR,35.83265,-78.59518333,NC,0.1033603912781804
2260,NO ACCESS,33.3417,-112.2124,AZ,0.4195987427873922
2261,CEDAR CANYON,36.5972,-96.3836,OK,0.2645038222784461
2268,SPAR PEAK,48.22333333,-115.9883333,MT,0.4511180958711382
2270,COUNTY LINE,34.5,-104.066667,NM,0.3389746214025699
2273,NORTHCINDR,43.23469,-115.95306,ID,0.4520087956635654
2292,TREE,45.6916,-107.5312,MT,0.3676640154088093
2300,CALPAC4,41.0332,-123.6512,CA,0.5314339526666767
2301,415 POWERLINES (64),28.9279,-81.1449,FL,0.1307820039766765
2302,LOUISIANA MAN,31.03416667,-89.03361111,MS,0.2000999110958998
2304,FY2000-GORDON-066,34.4644,-84.9869,GA,0.1609988695329152
2317,ORGAN,32.2834,-107.1672,NM,0.3706054848675466
2326,POTTER 2,35.5603,-101.7264,TX,0.315798845296126
2327,WHITE,45.5386,-97.0623,SD,0.2672012924128404
2328,IRON HAWK,46.3886,-100.5875,ND,0.3004112736275997
2329,COOPERS CR.,35.46692,-83.38553,NC,0.1460100446033281
2336,25 MILE II,48.0072,-120.2425,WA,0.4943397903623063
2354,RND BALE 2,48.1103,-105.2097,MT,0.344542578819548
2355,(MA) ROSEMARY ONE (433),27.1714,-80.3775,FL,0.1255121713858391
2357,NE 30136,35.7083,-94.6808,OK,0.2490771664858548
2360,7059,31.23718333,-95.52326667,TX,0.2599805208389714
2362,COOPER CREEK,44.14166667,-86.39166667,MI,0.1690865925111733
2363,VAN10310565,35.7055,-92.5757,AR,0.2295059150552545
2368,ARMIGO,34.06833333,-108.5841667,NM,0.3832570545697611
2371,WNA 19,39.8417,-119.4422,NV,0.488720769013788
2374,77TH RD(61),30.0086,-82.9029,FL,0.1455340921626544
2378,LINDEN - 6147,32.84175,-94.92268333,TX,0.2531965461270626
2391,FLARE,40.584779,-73.884935,NY,0.0599872303607282
2407,MOSS SPRINGS,45.29222222,-117.7013889,OR,0.4690591870568106
2436,POWERLINES,42.8692,-113.7228,ID,0.429748754966933
2440,INVERNESS (26),26.7213,-81.2184,FL,0.1333617900482322
2443,REFUSED FIRE,35.42,-106.4519,NM,0.3615440408581596
2445,PRIVATE FARM RD,38.78046069,-82.14759424,WV,0.1331469750678608
2449,STILES COMPLEX,32.835556,-103.437778,NM,0.3340208862246991
2453,FY2000-MILLER-047,31.1903,-84.5752,GA,0.1595881118310549
2458,LONG BRANCH,31.41666667,-88.86666667,MS,0.1982859926749158
2470,FY2001-DECATUR-053,30.9161,-84.6333,GA,0.1603188004412272
2471,FY2002-FLOYD-044,34.1216,-85.1902,GA,0.1630508847757403
2474,CACHE,41.0962,-109.213797,WY,0.3856952346079292
2477,MOSS BUFF 18,29.09666667,-81.84833333,FL,0.1368844831181266
2478,BUNYARD,41.7031,-120.2078,CA,0.4957517338627679
2488,MOSELEY MOUNTAIN FIRE,36.15235,-81.64301666,NC,0.1300752216518874
2492,JOHN DEERE,45.5442,-104.0653,MT,0.3340057237226246
2496,MACK LAKE,30.08833333,-84.62666667,FL,0.1609053090821584
2499,EJ RANCH,32.9117,-105.0403,NM,0.3494604658975202
2500,S5WEST BOUINK MTN,36.4976,-84.0349,TN,0.1512156952348884
2501,OAK II,39.45583333,-122.9402778,CA,0.5247842984025106
2513,TALLULAH RIVER #3,34.93166667,-83.54861111,GA,0.1477987444133166
2516,CARIBOU,46.88333474,-67.93333373,ME,0.0073517908168629
2521,LITTLE SAL,39.3666,-108.584,CO,0.3802677235676819
2527,NEVADA.,38.95111111,-120.4336111,CA,0.4992669864124262
2533,FLATIRON,43.0166,-115.6842,ID,0.4493752863275981
2534,LILLIAN,35.3186,-95.82,OK,0.2599698092643629
2546,ROLLOVER CREEK,35.13733333,-77.21416667,NC,0.0916987283048771
2547,LONG POND,38.38472222,-76.03805556,MD,0.0796341299560112
2553,DUNN,44.2106,-99.7886,SD,0.2933771968415497
2558,DUMP,34.28388889,-118.4,CA,0.4811788816450115
2560,OREO LANE,41.11917,-75.33166999999999,PA,0.072255317082543
2563,1058,32.51423132,-88.58962174,MS,0.1949566726139757
2569,BARE MT,64.1719,-156.6764,AK,0.8918296129342851
2570,FY2002-HOUSTON-037,32.4584,-83.5088,GA,0.1490978347079994
2571,HUNSINGER,41.13055556,-120.7888889,CA,0.5019279303248818
2579,COYOTE,35.983867,-118.8871,CA,0.4850801351671605
2582,LUCY BROOK,44.07138889,-71.19722222,NH,0.0356885041987586
2583,RUNNER,45.2397,-100.984,SD,0.3044803746412796
2595,OTA 144,43.2342,-116.035,ID,0.452834706306485
2600,FY2012-GRADY-023,31.05511933,-84.23353313,GA,0.15662377880196
2613,VALDEZ FIRE,35.7331,-94.54,OK,0.2477483609914474
2615,RIGHT FLAN,36.4634,-105.4647,NM,0.351324330246219
2621,A1302056,42.0372,-96.2847,NE,0.2610002696431774
2622,3RD KENNDEY,35.080833,-87.230583,TN,0.1808828614022526
2630,GREENBRIAR ESTATES  (55),30.0444,-81.5845,FL,0.1337704205335381
2641,MINE,37.62,-91.10333333,MO,0.2148246138522447
2648,ALDRICH BRANCH #2,37.30563104,-81.80807305,WV,0.1308915422096166
2650,PARKER,45.46222222,-114.6616667,ID,0.438362147832984
2657,FALKOR,43.16222222,-122.7361111,OR,0.5211812627718244
2659,R182,47.8666,-95.1336,MN,0.2485999564433723
2660,LEWIS,34.346789,-116.51735,CA,0.4620697377070115
2661,JONES LOOP 485,35.369767,-88.983783,TN,0.1966685259125469
2674,SCONA LODGE,35.5,-84.00833333,TN,0.1515651143902394
2687,HASTINGS,34.17527778,-118.0708333,CA,0.4779066716245292
2692,FY2011-COFFEE-066,31.57602318,-82.83308319,GA,0.1437035451993493
2693,SUMMIT,39.33777778,-122.7461111,CA,0.5228367871512385
2705,SAND CREEK,43.35412,-116.24078,ID,0.4548693413389457
2708,OLD AIRPORT 3,48.1156,-105.1758,MT,0.3442128330459302
2712,FY2011-CLAY-025,31.56438218,-84.9359075,GA,0.1625497909299469
2714,R16,47.8666,-95.2003,MN,0.2492237011471743
2722,SHIPROCK01,36.7833,-108.684,NM,0.3825843052225255
2725,BEN SPRINGS,35.94444444,-106.7194444,NM,0.3638378079152216
2736,SLADE ROAD,36.25438333,-79.65645,NC,0.1124437138294576
2739,SHOCKEY,32.6167,-116.4175,CA,0.4622325818046497
2740,RRMP415,43.24667,-115.86529,ID,0.4511205267234148
2749,OAK,39.162477,-121.204498,CA,0.5070632477976305
2751,TP,35.817833,-88.374,TN,0.1908338305593622
2753,SABAL PALM (11),26.0987,-81.6515,FL,0.1377793924607326
2757,10517,34.09183334,-94.71716665,OK,0.250430580438274
2763,KOELLING,34.2814,-96.5242,OK,0.2672340026080035
2766,30389,36.00046667,-94.75208333,OK,0.2495691104768023
2774,9.12014E+12,31.36248939,-89.67220826,MS,0.2056940325908653
2782,340 N. OLDENWAY,46.4264,-120.3764,WA,0.4960221985945789
2787,KEE FIRE,35.17505,-89.36079000000001,TN,0.2002349380732617
2788,KEELING,32.298,-109.8729,AZ,0.3971566647517686
2795,HENDERSON - 7111,31.87072222,-95.57558333,TX,0.2599991806103778
2800,MACHINE,64.8086,-147.6517,AK,0.7897632479075836
2803,BLUEJAY 97,32.735,-110.0133333,AZ,0.3982318409266066
2816,JOHNSONVILLE SCHOOL ROAD 2,35.3032,-79.10258333,NC,0.1081365112883869
2817,BACHELOR CREEK,65.5039,-146.0283,AK,0.7719552490211021
2830,WAGON WHEEL,31.08333333,-89.01,MS,0.1998467465801032
2832,FY2014-OCONEE-001,33.74891667,-83.35502778,GA,0.1468324532713658
2833,SPLINTER,43.2903,-102.2754,SD,0.3174342287015599
2837,AIRPORT,33.646283000000004,-116.1289,CA,0.4586121514983898
2838,FY2013-RICHMOND-011,33.34894722,-82.04959167,GA,0.1354615593038672
2845,BALFOUR 2,37.925833,-121.775,CA,0.5135403385634827
2849,CRA13818841,35.48665,-94.37261,AR,0.2463356483949792
2859,FY2002-BULLOCH-125,32.3378,-81.5277,GA,0.1315311836555734
2860,OR-MAF-2014-14410,44.62361111,-118.4905556,OR,0.4772547723950877
2864,COTTONWD#2,42.3499,-111.8841,ID,0.4116100284153994
2866,JOHNNY,36.06861111,-106.8847222,NM,0.3653773366528514
2868,RL520,47.8761,-95.0178,MN,0.247515757986378
2872,FY2012-BLECKLEY-008,32.470553499999994,-83.34063456,GA,0.147585409241282
2878,ROLLER COASTER,35.2078,-96.4908,OK,0.266333999768936
2887,SALT CREEK,43.41228,-106.28533,WY,0.3561662685271467
2902,FY2001-MILLER-032,31.139,-84.8745,GA,0.1623169353936939
2905,TWIN PEAKS,38.7514,-112.7089,UT,0.4213640042528042
2924,TUBE,34.94547,-108.11457,NM,0.3780876488728162
2925,FIXICO,34.9208,-96.5903,OK,0.2674476145360902
2929,MT. MISERY,34.28125,-78.04976667,NC,0.0995447888743477
2932,INC 194,44.4952778,-122.181389,OR,0.5150447999739558
2934,COORS FIRE,34.937,-106.7025,NM,0.3642854657094332
2948,RODGERS CREEK,47.0227,-112.1549,MT,0.4129644125825178
2951,PRAIRIE,33.1351,-111.9707,AZ,0.4173374576191782
2960,BROCKTON,48.1461,-104.9175,MT,0.3417033268036198
2966,SCISSORS,33.33333333,-86.09027778,AL,0.1716957316293828
2974,CLARE 12,43.9817,-84.79523,MI,0.1547394993374229
2975,FY2013-MACON-014,32.34950278,-83.94634444,GA,0.1530928470111243
2978,IRONWOOD DR. FIRE,35.49425,-78.812283,NC,0.1054692732670998
2979,BLACKHAWK,30.46361111,-95.66805556,TX,0.2619310917434247
2984,WHISKEY SP,42.8449,-117.0432,OR,0.4631476772596601
2985,TH1814,47.9917,-99.0421,ND,0.285390310140035
2986,FIVE POINT,41.0827,-117.2846,NV,0.4662616743151078
2987,TIRE,33.61805556,-82.10388889,SC,0.1357624602302314
2994,HORN,43.63141,-102.56404,SD,0.3200942377780813
2997,HOLY,33.3651,-110.4357,AZ,0.4019674177842942
3007,MILL DAM 2,29.17333333,-81.85166667,FL,0.1368506125691879
3009,FIRST BOX,37.34277778,-107.32916670000002,CO,0.3689994994729115
3010,KEENEY,43.9191,-117.1518,OR,0.4638900577673588
3012,LAKE MOUNT,42.341,-110.4549,WY,0.3974509606544418
3019,LOOKOUT,37.1241667,-101.909444,KS,0.3166506957191497
3022,DUMP 2,48.3032,-118.2094,WA,0.4735734041705808
3027,FY2000-HALL-023,34.2926,-83.7851,GA,0.1503227399154918
3028,FY2013-BALDWIN-008,33.138225,-83.20430556,GA,0.1458994838717999
3030,DEEP CREEK,46.5053,-106.2939,MT,0.3553940760945291
3036,PIPKIN HILL,34.60666667,-89.205,MS,0.1991667198383648
3038,25,37.46,-97.2,KS,0.2717074435167825
3044,LANCASTER,31.14694444,-94.88,TX,0.2540325034678032
3047,NEW COLONY DR,36.49585,-76.0628,NC,0.0808665860027455
3050,FORNET,33.9,-116.73,CA,0.4645097152652815
3060,COLD SPRINGS RANCH #470,44.30167,-121.59028,OR,0.5090238817821897
3065,RL523,47.8777,-94.9308,MN,0.2467024822680614
3084,COLVILLE,45.105,-101.9321,SD,0.3135906890987856
3085,EXCHANGE RD. 1,35.452617,-88.31517,TN,0.1905173941725153
3090,ROBIN CREEK 2,48.99,-114.8333333,MT,0.4393875194208874
3097,THREADGILL,35.624333,-88.50433000000001,TN,0.1921378829436655
3107,SLIDE CREEK,46.7175,-115.1875,ID,0.4433438282266588
3109,F.D.-2,35.0647,-98.6386,OK,0.2866872250763783
3116,BREWSTER,45.26,-106.37166670000002,MT,0.3564559775642428
3118,HONOR,43.2,-102.7852,SD,0.3223628385080368
3121,TRUMP ISLAND,48.5046,-122.8365,WA,0.5209016366827122
3129,GILBERT'S FIRE,35.02591666,-79.35211666,NC,0.1105027516581151
3162,Q2,38.38206513,-76.07179884,MD,0.0799285454145108
3165,FY2015-GWINNETT-002,34.05221111,-83.98704722,GA,0.1522887220190518
3173,CEDAR SOUTH,42.1981,-114.8331,ID,0.441113707741851
3183,FY2002-SUMTER-037,32.0301,-84.1971,GA,0.1555713286908513
3185,C-138 SET2 (57),30.9516,-86.8992,FL,0.1807387094920323
3188,GARRISON RIDGE,36.8469444,-93.04,MO,0.2331484190965898
3194,CUBE,33.3834,-110.434,AZ,0.40193816372847
3202,8060,30.896,-94.3745,TX,0.2495061622430248
3203,ZION RIDGE,38.5419,-83.0942,KY,0.1417035609657304
3205,FIRE TOWER,37.24060059,-84.83075714,KY,0.1579453295582165
3213,SOUTH PINE,39.90024,-112.5625,UT,0.4193624213521405
3214,MAHOGANYMT,41.62833333,-119.24,NV,0.4859022292604669
3215,WEST SPRING CREEK,45.37666667,-118.4783333,OR,0.4769233016016945
3216,FY2014-TWIGGS-025,32.603,-83.37952778,GA,0.147839125874946
3224,DEADMAN,33.44733,-105.14394,NM,0.3500974140260777
3227,973,31.49546789,-89.71475382,MS,0.2059842810234158
3233,SLOANS RIDGE,44.90027778,-118.2938889,OR,0.4751780002080072
3234,KILPATRICK,44.8231,-113.9858,ID,0.4317632010985148
3245,LOOKOUT,36.4197,-96.408,OK,0.2648344293419944
3246,FY2013-WEBSTER-014,32.08247222,-84.59413889,GA,0.1590971279465882
3252,RED BUG ROAD,31.30611111,-94.26472222,TX,0.2481712709039438
3254,DRYWELL,33.1851,-111.8676,AZ,0.4162787222874999
3259,64QBCPER00,39.8136,-104.9017,CO,0.3441396423983081
3261,TEN HORSE,43.49749,-116.2538,ID,0.4549533416806084
3273,CHOCTAW #6,32.7797,-89.2686,MS,0.2009711440279549
3274,WHAKATNA C,64.9494,-156.8858,AK,0.894553659317991
3277,A1305034,42.1119,-96.3742,NE,0.2618126800631317
3278,FOX,33.0278,-104.4406,NM,0.3435716237804234
3284,WATUSI,39.9814,-108.1723,CO,0.3759448010040005
3289,A1303062,42.1119,-96.3447,NE,0.2615355846885245
3292,700,34.4834,-94.6836,OK,0.2498632598103067
3293,LAKESIDE DR/ GLADE SPRINGS,37.73666005,-81.08548370000001,WV,0.1242488321173009
3294,TH1710,47.9783,-98.0268,ND,0.2757788580925486
3302,FY2011-JACKSON-016,34.0656217,-83.58125389,GA,0.1486461446059925
3311,TIJUANA JOHN,41.7781,-114.5408,NV,0.4383410673175192
3315,BARONA,33.0,-116.8009,CA,0.4658361240662196
3322,FY2011-JOHNSON-065,32.71519658,-82.77164016,GA,0.1423315270707259
3323,BEAR 2,31.37666667,-110.3663889,AZ,0.4027049853857354
3325,THOMAS CREEK PRESERVE (16),30.4841,-81.7823,FL,0.1351803338505921
3333,TOWNE PARK (53),27.97,-82.0192,FL,0.1393602556210078
3339,BIRTHDAY,45.3253,-101.9679,SD,0.3138749611342699
3348,FY2014-FANNIN-015,34.89066667,-84.19397222,GA,0.1536054447067232
3349,BEAR,40.701981,-122.269539,CA,0.5173137133615675
3353,FY2015-BARROW-010,33.97994444,-83.68533333,GA,0.149633962070701
3355,GROUSE,33.311111100000005,-108.715278,NM,0.3850516689075471
3365,FY2011-COFFEE-095,31.39929754,-82.82785119,GA,0.1437887390079171
3389,TRACT 84,44.8572,-108.3173,WY,0.3755864289297854
3391,BUCKHOLZ,26.0517,-81.115,FL,0.1330640113414363
3394,204,43.9997,-120.9572,OR,0.5026195928461057
3398,HIGHWAY E FIRE,38.038611,-93.823056,MO,0.2397819418639393
3402,BRONCO,32.70166667,-116.5866667,CA,0.4638804131326439
3404,SEWER SMOKE,40.89361,-78.26583000000001,PA,0.0979090035800873
3408,WOOD PILE,26.22416667,-98.35916667,TX,0.2908982074852611
3413,MANNSCHRIE,35.1001,-98.5503,OK,0.2858289594201806
3419,LAKES,36.42,-112.2136111,AZ,0.4176778701775396
3420,M TENT,44.0728,-99.4418,SD,0.2901223736540577
3421,RAILROAD,33.65,-85.64083333,AL,0.1674242942311068
3423,FY2012-CRISP-027,31.85747535,-83.92978538,GA,0.1533010606276772
3424,CASTLE RCK,40.2999,-112.7175,UT,0.4207280571864402
3432,FY2015-LOWNDES-003,30.95571389,-83.36638889,GA,0.1489340989957752
3435,PERKINS,41.75833333,-123.4638889,CA,0.5292062963215549
3439,PEABODY,37.2136,-108.6776,CO,0.3822830090299611
3444,WILDCAT TRAIL,35.477517,-85.10378299999999,TN,0.1614176924138124
3446,FY2013-BROOKS-027,30.88577222,-83.448,GA,0.1497174045432685
3447,GRAY,39.31111111,-121.8077778,CA,0.5131879097732039
3465,CLEAR FORK,37.95486434,-81.46703892,WV,0.1275177411073145
3472,ALTHOUSE,42.06222222,-123.5138889,OR,0.5296068714280906
3476,FORBES TRAIL (58),27.1064,-82.3314,FL,0.1429017116358497
3487,HUNGRY,36.565,-113.9825,AZ,0.4352422874879502
3491,1262,39.001211,-83.08103299999999,OH,0.1413598533024078
3493,FY2012-BUTTS-007,33.20020374,-83.83547553,GA,0.1515030157696575
3509,THOMAS,41.569583,-120.408417,CA,0.4978560054583598
3511,868,31.32979703,-90.48136762,MS,0.2131418750115141
3512,VALLEY,43.5311,-100.7372,SD,0.3026302640924079
3516,NE300013A,35.725,-94.5708,OK,0.248040577215298
3517,LARABEE /,46.43166667,-112.4416667,MT,0.4159444196244011
3519,LITTLE CANE CREEK FIRE,36.69131,-84.16338,KY,0.1522575467045883
3521,VIRGINIA,33.19444444,-86.14861111,AL,0.1723178781889791
3528,POWER,35.45,-118.78166670000002,CA,0.4843268647967924
3529,RD07-09,34.43723,-85.58283,AL,0.1663839058388994
3531,KORB 1 FIRE,30.19471667,-96.85716667,TX,0.2733079748304026
3537,WALKER,45.8472,-100.6747,SD,0.3013712319706412
3538,BIG BRANCH,37.135,-83.3199,KY,0.1444584846457326
3542,10303,34.45388889,-95.13083333,OK,0.2540604655887317
3543,FY2014-LUMPKIN-020,34.60486667,-84.06579167,GA,0.1526368614390809
3544,COUCH,42.2347,-96.435,NE,0.2623379794324325
3547,RODEO,35.97833333,-118.17166670000002,CA,0.4778104356328954
3548,WOODS,40.87845,-121.674633,CA,0.5111201623081947
3549,SELLECK,42.7269,-113.1317,ID,0.4238949467153039
3551,POSEY HOLLOW 2,34.64305556,-94.13333333,AR,0.2446299736578447
3554,ALDER,35.84111111,-121.4008333,CA,0.5108602533450031
3555,CRUMB HOLLOW,35.9075,-83.13722222,TN,0.1435267738936529
3566,ORCHARD ADDITION,37.40585212,-80.80637502,WV,0.1219537973502113
3576,E WILLIAMS,45.1183,-101.8446,SD,0.3127483252388527
3606,SIXTEEN BOXES,40.78583,-78.40139,PA,0.0991424443067305
3610,CORPORATION 98,41.13055556,-120.1975,CA,0.4958755001104074
3612,RL 128,48.0142,-94.8217,MN,0.245659790596266
3618,REICHE,44.398667,-71.010778,ME,0.0340025546044076
3619,ONEIDA FARMS,45.86357,-89.16507,WI,0.1938340888942316
3620,RED TAIL,46.1728,-100.6606,ND,0.3011585282137055
3631,ERSOLE (38),29.2943,-82.6829,FL,0.1441503722025656
3641,DUMP,35.09083333,-84.38166667,TN,0.1551645727572439
3643,HORSE CREEK,37.86,-111.8613889,UT,0.4133861372192515
3648,MIESTER,35.2333,-96.2417,OK,0.2639784193870458
3663,D-5 SPRING,33.8434,-110.0923,AZ,0.3982537942344575
3666,UNKNOWN,37.9824,-103.7482,CO,0.3338779187188432
3670,FLOW THOMAS FIRE,35.3454,-79.05685,NC,0.1077086347549998
3671,THORNBUTTE,47.85,-108.7007,MT,0.3786676617633848
3679,FY2011-CARROLL-024,33.70930194,-84.93987083,GA,0.1610708395260105
3709,PATRICIA L DANIEL,35.013717,-87.69123,TN,0.1851086228980245
3710,FY2011-MCINTOSH-081,31.552444800000004,-81.40381773,GA,0.1310053630159002
3721,7.92014E+12,32.59783425,-89.5746697,MS,0.2039001526674393
3723,162 CAR,32.71388889,-93.28361111,LA,0.2380192064074822
3728,WEAVER ROAD,43.1336,-123.8669,OR,0.5328744686153306
3735,HOUND,35.07166667,-111.6116667,AZ,0.4125034330276815
3736,MEADOW FORK,37.96893361,-81.8843037,WV,0.1312162478163396
3739,LOWE,31.21083333,-93.94944444,TX,0.2453064560747511
3740,STAR,39.05,-120.5186111,CA,0.5000889543272802
3747,MOOSE,44.26416667,-111.1916667,ID,0.4040998463454406
3750,RL122,47.8677,-94.9111,MN,0.2465201775841177
3751,STATE GAME LANDS,41.26333,-75.68028000000001,PA,0.0752176268994158
3763,BEAVER CREEK #7,41.1004,-123.7126,CA,0.5320414541604193
3767,SCHRIENER,44.89638889,-122.0186111,OR,0.5132551309949456
3770,MAIN,47.9908,-108.706,MT,0.3786953089610221
3775,L H DITCH,43.0033,-108.4804,WY,0.3777662101377546
3776,MOOSE TWO,46.12277778,-114.9005556,ID,0.4405958955997278
3780,HECK # 9,41.0267,-123.6503,CA,0.531427331086421
3783,HILLSIDE LANE,35.335,-79.175,NC,0.1087537757527128
3784,HANG DOG,38.375,-109.0983333,UT,0.385807392089426
3785,SAW 2,31.19611111,-95.35111111,TX,0.2584000229688004
3791,FISHER VALLEY ROAD FIRE 2,36.590583,-82.970733,TN,0.1416438003063824
3793,DUSTDEVIL,33.2834,-112.179,AZ,0.4193063726746284
3796,HOUSE ROAD,48.8179,-118.1637,WA,0.4730316020888525
3798,ADAMS,32.042778000000006,-110.119167,AZ,0.3997712907155639
3807,650 FIRE,38.5838889,-82.6994444,OH,0.1381598611006547
3816,GRIZZLY RIDGE,48.48111111,-114.0327778,MT,0.4314373131787832
3819,FIELDS,31.9051,-111.8596,AZ,0.4171071993722484
3824,E 22ND ST / SAMPSON ST,39.1572,-121.5661,CA,0.5107777488454033
3839,SHAVER RD,34.78416667,-76.87138889,NC,0.0889305642528375
